url,title,release_date,platforms,description,developers,publishers,genres,esrb
https://www.gamespot.com/games/uefa-euro-2004-portugal/,UEFA Euro 2004: Portugal,"May 4, 2004","PC, PlayStation 2, Xbox","UEFA Euro 2004 boasts only a fraction of the teams and features found in FIFA 2004, but it's sufficiently different to make it a worthwhile purchase.",EA Canada,Electronic Arts,"Simulation, Soccer, Sports, Team-Based",Everyone
https://www.gamespot.com/games/uefa-euro-2004-portugal/,UEFA Euro 2004: Portugal,"May 4, 2004","PC, PlayStation 2, Xbox","UEFA Euro 2004 boasts only a fraction of the teams and features found in FIFA 2004, but it's sufficiently different to make it a worthwhile purchase.",EA Canada,Electronic Arts,"Simulation, Soccer, Sports, Team-Based",Everyone
https://www.gamespot.com/games/alias-2004/,Alias (2004),"Apr 7, 2004","PC, PlayStation 2, Xbox","The core concepts found within Alias are of a proven ilk, but the devil's in the details, as they say, and the sloppy execution of said concepts can't keep the game enjoyable for very long.",Acclaim Studios Cheltenham,Acclaim,"Action, Adventure",Teen
https://www.gamespot.com/games/harry-potter-and-the-prisoner-of-azkaban/,Harry Potter and the Prisoner of Azkaban,"May 25, 2004","GameCube, PC, PlayStation 2, Xbox","If you love the Harry Potter series and you can get past a few rough edges, Prisoner of Azkaban should be a satisfyingly interactive way to experience the story once again.","EA Games, KnowWonder","EA Games, Electronic Arts","Action, Adventure",Everyone
https://www.gamespot.com/games/the-punisher/,The Punisher,"Apr 12, 2004","Mobile, PC, PlayStation 2, Xbox","Enter the mind of The Punisher, a vigilante driven by more than just revenge. In a world marked by corruption, you serve as judge, jury, and executioner as you terrorize criminals with their own ruthless methods.","Amplified Games, Volition Inc.",THQ,"Action, Shooter, Third-Person, 3D",Mature
https://www.gamespot.com/games/driv3r/,DRIV3R,"Jun 21, 2004","Game Boy Advance, Mobile, PC, PlayStation 2, Xbox","Unfortunately, a bevy of technical problems make portions of the game feel sloppy and unfinished, such that even diehard fans of the series will have a hard time liking Driver 3.","Velez & Dubail, Sorrent, Reflections Interactive","Atari SA, Sorrent, Unique Games, Focus Multimedia","Adventure, Action",Mature
https://www.gamespot.com/games/joint-operations-typhoon-rising/,Joint Operations: Typhoon Rising,"Jun 15, 2004",PC,"Though the retail version has a few notable flaws, Joint Operations can be an exhilarating, fast-paced game about modern combat.","NovaLogic, Navarre Corp","NovaLogic, MicroMouse, Electronic Arts, Navarre Corp","Shooter, Tactical, Action, First-Person",Teen
https://www.gamespot.com/games/tiger-woods-pga-tour-2004/,Tiger Woods PGA Tour 2004,"Jul 14, 2003","Game Boy Advance, GameCube, Mobile, N-Gage, PC, PlayStation 2, Xbox","Even if EA Sports had left every other aspect of the game identical to Tiger Woods 2003, the staggering number of new, playable courses alone makes 2004 worthwhile.","Backbone Emeryville, EA Sports, I-Play, Headgate","Electronic Arts, EA Sports, Digital Bridges, Nokia","Golf, Simulation, Sports",Everyone
https://www.gamespot.com/games/driv3r/,DRIV3R,"Jun 21, 2004","Game Boy Advance, Mobile, PC, PlayStation 2, Xbox","Unfortunately, a bevy of technical problems make portions of the game feel sloppy and unfinished, such that even diehard fans of the series will have a hard time liking Driver 3.","Velez & Dubail, Sorrent, Reflections Interactive","Atari SA, Sorrent, Unique Games, Focus Multimedia","Adventure, Action",Mature
https://www.gamespot.com/games/ground-control-ii-operation-exodus/,Ground Control II: Operation Exodus,"Jun 23, 2004",PC,Ground Control II delivers a stunning presentation coupled with solid gameplay and a lengthy campaign.,Massive Entertainment,"Sierra Entertainment, VU Games, Rebellion, CyberFront","Strategy, Real-Time",Teen
https://www.gamespot.com/games/driv3r/,DRIV3R,"Jun 21, 2004","Game Boy Advance, Mobile, PC, PlayStation 2, Xbox","Unfortunately, a bevy of technical problems make portions of the game feel sloppy and unfinished, such that even diehard fans of the series will have a hard time liking Driver 3.","Velez & Dubail, Sorrent, Reflections Interactive","Atari SA, Sorrent, Unique Games, Focus Multimedia","Adventure, Action",Mature
https://www.gamespot.com/games/mario-golf-advance-tour/,Mario Golf: Advance Tour,"Jun 22, 2004",Game Boy Advance,"The addition of light role-playing elements to the otherwise standard golf gameplay doesn't always mesh particularly well, but the game is otherwise put together well enough that such minor design peculiarities are easy to overlook.",Camelot Software Planning,Nintendo,"Golf, Sports, Simulation",Everyone
https://www.gamespot.com/games/mega-man-anniversary-collection/,Mega Man Anniversary Collection,"Jun 22, 2004","GameCube, PlayStation 2, Xbox","In a time when a deluge of halfhearted classic gaming collections are flooding the market, Mega Man Anniversary Collection manages to get it right.",Atomic Planet Entertainment,Capcom,Compilation,Everyone
https://www.gamespot.com/games/mega-man-anniversary-collection/,Mega Man Anniversary Collection,"Jun 22, 2004","GameCube, PlayStation 2, Xbox","In a time when a deluge of halfhearted classic gaming collections are flooding the market, Mega Man Anniversary Collection manages to get it right.",Atomic Planet Entertainment,Capcom,Compilation,Everyone
https://www.gamespot.com/games/shining-soul-ii/,Shining Soul II,"Apr 20, 2004",Game Boy Advance,"Shining Soul II is the kind of dungeon hack that can keep you occupied for a long, long time.",Nex Entertainment,"ATLUS, THQ, Sega","Role-Playing, Action",Everyone
https://www.gamespot.com/games/air-wars-2004/,Air Wars (2004),"Jul 1, 2004",Mobile,"Air Wars is a pretty good shooter, but it's over too soon and doesn't offer much in the way of replayability.",MMJ Games,MMJ Games,"2D, Action, Shoot-'Em-Up",
https://www.gamespot.com/games/jamdat-mlb-baseball-2004/,Jamdat MLB Baseball 2004,"May 10, 2004",Mobile,"Jamdat MLB 2004 does a good job with stat tracking, but the boneheaded defensive AI really hurts the overall experience.",Jamdat Mobile,Jamdat Mobile,"Baseball, Simulation, Sports, Team-Based",
https://www.gamespot.com/games/harry-potter-and-the-prisoner-of-azkaban/,Harry Potter and the Prisoner of Azkaban,"May 25, 2004","GameCube, PC, PlayStation 2, Xbox","If you love the Harry Potter series and you can get past a few rough edges, Prisoner of Azkaban should be a satisfyingly interactive way to experience the story once again.","EA Games, KnowWonder","EA Games, Electronic Arts","Action, Adventure",Everyone
https://www.gamespot.com/games/bejeweled-multiplayer/,Bejeweled Multiplayer,"Aug 18, 2003",Mobile,"While Bejeweled Multiplayer's graphics are a little on the murky side, it hardly touches the game's overall virtuosity.",Jamdat Mobile,Jamdat Mobile,"Matching/Stacking, Puzzle",
https://www.gamespot.com/games/knights-apprentice-memoricks-adventures/,"Knight's Apprentice, Memorick's Adventures","Jun 15, 2004",Xbox,"The game's a simple, brief romp through the world of Arthurian legend that suffers from some wonky controls and an overall lack of depth.",Microids,"Microids, XS Games","Adventure, Action",Teen
https://www.gamespot.com/games/kasparov-chessmate/,Kasparov Chessmate,"Dec 24, 2003",Mobile,"Kasparov Chessmate has a sharp brain, but the lack of human competition keeps it from attaining true Grand Master status.",Jamdat Mobile,Jamdat Mobile,Trivia/Board Game,
https://www.gamespot.com/games/lemonade-tycoon-2003/,Lemonade Tycoon (2003),"Jul 1, 2003",Mobile,"This sim is deep and complex, with hours of gameplay for the dedicated sidewalk lemonade hustler.",Jamdat Mobile,Airborne,"Strategy, Management",
https://www.gamespot.com/games/tony-hawks-underground/,Tony Hawk's Underground,"Oct 27, 2003","Game Boy Advance, GameCube, Mobile, PC, PlayStation 2, Xbox","While the classic Tony Hawk gameplay is still fantastic after all this time, the new story mode doesn't make as dramatic of a change as it probably could have.","Vicarious Visions, Neversoft Entertainment, Beenox","Activision, Jamdat Mobile, Microsoft Game Studios","Skateboarding/Skating, Sports",Teen
https://www.gamespot.com/games/kung-fu-multiplayer-fudomyo/,Kung Fu Multiplayer Fudomyo,"Jul 9, 2003",Mobile,"Network frustrations, poor production values, and boring, turn-based gameplay make Fudomyo a prime example of the proverbial failed-hype machine.","Seismic Studios, Inc",Jamdat Mobile,"2D, Action, Platformer",
https://www.gamespot.com/games/jamdat-bowling-2/,Jamdat Bowling 2,"Dec 10, 2003",Mobile,"Even though it's a clone of the original, Jamdat Bowling 2 adds a ton of interesting new features and is a very worthwhile download.",Jamdat Mobile,Jamdat Mobile,"Bowling, Sports",
https://www.gamespot.com/games/jamdat-bowling/,Jamdat Bowling,"Jun 13, 2003",Mobile,"Despite its extreme simplicity, Jamdat Bowling is the type of game you'll play again and again.",Sennari Interactive,Jamdat Mobile,"Bowling, Sports",
https://www.gamespot.com/games/atomica-2003/,Atomica (2003),"Jul 8, 2003",Mobile,"Among the numerous bland puzzlers on the cell, Atomica stands out as a very fun and original title.",Jamdat Mobile,Jamdat Mobile,Puzzle,
https://www.gamespot.com/games/the-lord-of-the-rings-the-return-of-the-king-jam/,The Lord of the Rings: The Return of the King (Jamdat),"Dec 3, 2003",Mobile,This is one adventure all gaming fans should seek out.,,Jamdat Mobile,"Adventure, Open-World, 3D, Action",
https://www.gamespot.com/games/soulcalibur-ii/,SoulCalibur II,2002,"Arcade Games, GameCube, PlayStation 2, PlayStation 3, Xbox, Xbox 360","On its own terms, Soul Calibur II is by all means a great fighting game, and Namco has done a fine job of making each respective console version equally enticing.","Namco, Project Soul","Namco, Nintendo, Namco Bandai Games, Bandai Namco Games","Action, 3D, Fighting",Teen
https://www.gamespot.com/games/soulcalibur-ii/,SoulCalibur II,2002,"Arcade Games, GameCube, PlayStation 2, PlayStation 3, Xbox, Xbox 360","On its own terms, Soul Calibur II is by all means a great fighting game, and Namco has done a fine job of making each respective console version equally enticing.","Namco, Project Soul","Namco, Nintendo, Namco Bandai Games, Bandai Namco Games","Action, 3D, Fighting",Teen
https://www.gamespot.com/games/tom-clancys-splinter-cell-pandora-tomorrow/,Tom Clancy's Splinter Cell: Pandora Tomorrow,"Mar 23, 2004","Game Boy Advance, GameCube, Mobile, PC, PlayStation 2, PlayStation 3, Xbox, Xbox 360",The single-player and multiplayer portions of Pandora Tomorrow are both highly impressive and add up to an experience that will surely appeal to anyone remotely interested in a game of high-tech stealth action.,"Ubisoft, Gameloft, Ubisoft Shanghai","Ubisoft, Gameloft","Action, Adventure",Teen
https://www.gamespot.com/games/mcfarlanes-evil-prophecy/,McFarlane's Evil Prophecy,"Jun 15, 2004",PlayStation 2,"For anyone who isn't especially obsessed with all things Todd McFarlane, Evil Prophecy just has too many problems to make it recommendable.",Konami,Konami,"Beat-'Em-Up, 3D, Action",Mature
https://www.gamespot.com/games/ice-and-fire/,Ice & Fire,"Dec 31, 1995",PC,"This game tests patience and logic, and Doom fans will find the only similarities here are the first-person perspective and the letter ""D"" in the name.",Zombie Studios,GT Interactive,"Action, First-Person, Shooter, 3D",Kids to Adults
https://www.gamespot.com/games/future-tactics-the-uprising/,Future Tactics: The Uprising,"May 10, 2004","GameCube, PC, PlayStation 2, Xbox","It's an intriguing experiment that ultimately suffers from shallow, simplistic gameplay and an uninvolving story mode rife with bland characters.","Zed Two Limited, Warthog","JoWooD Entertainment AG, Crave","Strategy, Turn-Based",Teen
https://www.gamespot.com/games/psi-ops-the-mindgate-conspiracy/,Psi-Ops: The Mindgate Conspiracy,"Jun 14, 2004","PC, PlayStation 2, Xbox",Psi-Ops sets itself apart incredibly well with its series of well-implemented psychic abilities.,"Gamestar (China), Midway","Zoo Digital Publishing, Midway, Capcom","Shooter, Third-Person, 3D, Action",Mature
https://www.gamespot.com/games/front-mission-4/,Front Mission 4,"Jun 15, 2004",PlayStation 2,"Ultimately, those most likely to enjoy Front Mission 4 are already Front Mission fans.",Square Enix,Square Enix,"Strategy, Turn-Based",Teen
https://www.gamespot.com/games/malice/,Malice,"Jun 2, 2004","PlayStation 2, Xbox","Unless you're absolutely rapt with morbid curiosity about how Malice ultimately turned out, your time and money are definitely best spent elsewhere.",Argonaut Games,"Evolved Games, Mud Duck Productions","Platformer, 3D, Action",Teen
https://www.gamespot.com/games/besieger/,Besieger,"Jun 2, 2004",PC,"Besieger tries to innovate in the crowded real-time strategy genre, but it's undermined by poor artificial intelligence.",Primal Software,"DreamCatcher Interactive, Shall Luck Plus","Real-Time, Strategy",Mature
https://www.gamespot.com/games/maxim-balls/,Maxim Balls,"Jul 14, 2003",Mobile,"Maxim Balls is a decent little game that plays well, but it lacks any variety whatsoever.",Airborne,Airborne,"Billiards, Sports",
https://www.gamespot.com/games/pinball-factory/,Pinball Factory,"Nov 11, 2003",Mobile,Pinball Factory is a solid title that hints at great things to come.,OpenPath Products,Airborne,Pinball,
https://www.gamespot.com/games/sabre-wulf/,Sabre Wulf,"Jun 9, 2004","Game Boy Advance, Mobile","If you're interested in some light puzzle-solving mixed with even lighter platforming, Sabre Wulf fits the bill.","Rare Ltd., Kaolink","Nintendo, THQ, In-Fusio","Action, 2D, Platformer",Everyone
https://www.gamespot.com/games/world-championship-pool-2004/,World Championship Pool 2004,"Dec 9, 2003","PC, PlayStation 2, Xbox","This pool game features both single-player and multiplayer modes and promises to be an authentic pool simulation, with licensed appearances from the world's highest-ranked pool competitors.",Blade Interactive,Jaleco Entertainment,"Billiards, Sports",Everyone
https://www.gamespot.com/games/smash-court-tennis-pro-tournament-2/,Smash Court Tennis Pro Tournament 2,"Jun 8, 2004",PlayStation 2,PlayStation 2 owners should find plenty to like about Smash Court Tennis Pro Tournament 2.,Namco,"SCEE, Namco","Sports, Tennis",Everyone
https://www.gamespot.com/games/freestyle-street-soccer/,Urban Freestyle Soccer,"Mar 25, 2004","GameCube, Mobile, PlayStation 2, Xbox","While games like EA's Street series and NBA Ballers have proven that street sports can be done right in video games, Freestyle Street Soccer proves that you can also do them very, very wrong.","Gusto Games, Silicon Dreams",Acclaim,"Arcade, Soccer, Sports, Team-Based",Teen
https://www.gamespot.com/games/blitzkrieg-2003/,Blitzkrieg (2003),"May 12, 2003","Macintosh, PC","Despite its flaws, Blitzkrieg is fast-paced, challenging, and generally enjoyable.","Nival Interactive, La Plata, ACTive Gaming, Intex Publishing","Runesoft, cdv Software, Intex Publishing, Hip Games","Real-Time, Strategy",Teen
https://www.gamespot.com/games/multiplayer-snake-2004/,Multiplayer Snake (2004),"Jul 15, 2004",Mobile,Some performance issues and a general lack of variety prevent Multiplayer Snake from reaching its potential.,Entelepon,Entelepon,Puzzle,
https://www.gamespot.com/games/super-mario-bros/,Super Mario Bros.,"Oct 18, 1985","Arcade Games, Famicom Disk System, Game Boy Advance, NES, Nintendo Switch",Super Mario Bros. was one of the early NES games that fueled Nintendo's rapid rise to power.,Nintendo,"Nintendo, Playtronic, Hamster","2D, Platformer, Action",Everyone
https://www.gamespot.com/games/bomberman/,Bomberman,"Aug 13, 2003","Mobile, MSX, NEC PC88, Sinclair ZX81/Spectrum","Bomberman arrives on the DS with a variety of gameplay modes, touch screen functionality, and voice support. Using only one game card, you and seven of your friends can lay bombs in different arenas rife with power-ups.","Flying Tiger Development, Hudson, Hudson Soft","Hudson, Hudson Soft","Puzzle, Action",
https://www.gamespot.com/games/around-the-world-in-80-days-2008/,Around the World in 80 Days (2008),"Feb 6, 2008","Android, iOS (iPhone/iPad), PC",Solve puzzles as you attempt to travel the world in 80 days.,"Playrix Entertainment, Lemon Studio","Playrix Entertainment, Big Fish Games",Puzzle,Everyone
https://www.gamespot.com/games/xevious/,Xevious,February 1983,"3DS, Amstrad CPC, Android, Apple II, Arcade Games, Atari 7800, Atari ST, Commodore 64, Famicom Disk System, Game Boy Advance, Mobile, NEC PC98, NES, Nintendo Switch, PlayStation 4, Sharp X1, Sinclair ZX81/Spectrum, Xbox 360",Xevious makes its way to the Xbox LIVE Arcade.,"Arika, U.S. Gold, Bandai Namco Games, Namco, Atari Corporation, Nintendo, Enix Corporation, Hamster, Dempa Shinbunsha, Probe Software, Namco Bandai Games","Nintendo, Bandai Namco Games, U.S. Gold, Mindscape Inc., Atari, Namco, Atari Corporation, Enix Corporation, Namco Bandai Games, Bandai, Hamster, Dempa Shinbunsha, Microsoft","2D, Shoot-'Em-Up, Action",Everyone
https://www.gamespot.com/games/pac-man/,Pac-Man,October 1980,"Android, Apple II, Arcade Games, Atari 2600, Atari 5200, Atari 8-bit, BlackBerry, Commodore 64, Famicom Disk System, Game Boy, Game Boy Advance, Game Boy Color, GameGear, Intellivision, iOS (iPhone/iPad), Macintosh, Mobile, MSX, NEC PC88, NEC PC98, Neo Geo Pocket Color, NES, Nintendo Switch, PC, PlayStation 4, Sharp X1, Sharp X68000, Sinclair ZX81/Spectrum, TI-99/4A, VIC-20, Windows Mobile, Xbox 360, Xbox One","As one of the most famous games of all time, Pac-Man was one of the first games to inspire a flood of licensed products, including breakfast cereal, toys, and a Saturday morning cartoon.","Namco Networks America, Atari, Namco, Roklan, Bandai Namco Games, Designer Software, Namco Bandai Games, Dempa Shinbunsha, Hamster, SPS, DJL Software Ltd., K- Byte","Bandai Namco Games, Namco, Namco Networks America, Namco Bandai Games, Atari, Bootleg, Midway, Atari Corporation, Polyvox, Datasoft, Thunder Mountain, Nintendo, Acclaim, Bug-Byte, Sharp-Epcom, Dempa Shinbunsha, Wiz, SNK, Tengen, HES Interactive, Hamster, Big Fish Games, Sharp, AtariSoft","Arcade, Action",Everyone
https://www.gamespot.com/games/who-wants-to-be-a-millionaire-mobile-edition/,Who Wants to Be a Millionaire: Mobile Edition,"Jul 7, 2003",Mobile,This game is a good bet for trivia lovers.,Cosmic Games,Cosmic Games,Trivia/Board Game,
https://www.gamespot.com/games/excitebike/,Excitebike,February 1985,"3DS, Arcade Games, e-Reader, Famicom Disk System, Game Boy Advance, NEC PC88, NES, Nintendo Switch, Sharp X1",,"Arika, Nintendo, Pax Softonica, Hudson","Nintendo, Hudson, Hamster","Arcade, Driving/Racing",Everyone
https://www.gamespot.com/games/ice-climber/,Ice Climber,March 1985,"Arcade Games, e-Reader, Famicom Disk System, Game Boy Advance, NEC PC88, NES, Nintendo Switch, Sharp X1",,"Nintendo, Hudson","Nintendo, Hudson, Hamster","2D, Action, Platformer",Everyone
https://www.gamespot.com/games/donkey-kong/,Donkey Kong,1981,"Amstrad CPC, Apple II, Arcade Games, Atari 2600, Atari 7800, Atari 8-bit, Colecovision, Commodore 64, e-Reader, Famicom Disk System, Game Boy Advance, Intellivision, MSX, NES, Nintendo Switch, PC, Sinclair ZX81/Spectrum, TI-99/4A, VIC-20",This 1994 update to Donkey Kong added puzzles and new moves to the old Donkey Kong formula.,"Ocean, Human Engineered Software, Nintendo, Coleco, International Technology Development Corporation, Atari, K- Byte, Sentient Software, Syndein Systems","Ocean, Atari, Nintendo, Coleco, Atari Corporation, AtariSoft, CBS Electronics, Hamster","Action, Platformer, 2D",Everyone
https://www.gamespot.com/games/harry-potter-and-the-prisoner-of-azkaban/,Harry Potter and the Prisoner of Azkaban,"May 25, 2004","GameCube, PC, PlayStation 2, Xbox","If you love the Harry Potter series and you can get past a few rough edges, Prisoner of Azkaban should be a satisfyingly interactive way to experience the story once again.","EA Games, KnowWonder","EA Games, Electronic Arts","Adventure, Action",Everyone
https://www.gamespot.com/games/harry-potter-and-the-prisoner-of-azkaban/,Harry Potter and the Prisoner of Azkaban,"May 25, 2004","GameCube, PC, PlayStation 2, Xbox","If you love the Harry Potter series and you can get past a few rough edges, Prisoner of Azkaban should be a satisfyingly interactive way to experience the story once again.","EA Games, KnowWonder","EA Games, Electronic Arts","Action, Adventure",Everyone
https://www.gamespot.com/games/batter-up-by-fox-sports/,Batter Up! by Fox Sports,"May 10, 2004",Mobile,"Batter Up! hits the sweet spot between substantive gameplay, home run derby frivolity, and slick presentation.",Sorrent,Sorrent,"Team-Based, Arcade, Baseball, Sports",
https://www.gamespot.com/games/shrek-2/,Shrek 2,"Apr 28, 2004","GameCube, Mobile, PC, PlayStation 2, Xbox",The older kids who found some chuckles in the adult-aimed nudge-and-winks found in the original Shrek movie probably aren't going to find anything too compelling here.,"Luxoflux, Inc., Skyworks Technologies, KnowWonder","Activision, Eurofun, D3Publisher, Microsoft Game Studios","Action, 3D, Platformer",Everyone
https://www.gamespot.com/games/shrek-2/,Shrek 2,"Apr 28, 2004","GameCube, Mobile, PC, PlayStation 2, Xbox",The older kids who found some chuckles in the adult-aimed nudge-and-winks found in the original Shrek movie probably aren't going to find anything too compelling here.,"Luxoflux, Inc., Skyworks Technologies, KnowWonder","Activision, Eurofun, D3Publisher, Microsoft Game Studios","Action, 3D, Platformer",Everyone
https://www.gamespot.com/games/apocalyptica/,Apocalyptica,"Apr 9, 2004",PC,This futuristic team-based third-person action game from Konami will see players fighting to reclaim Earth from the forces of hell.,Extreme FX,Konami,"Third-Person, 3D, Action, Shooter",Mature
https://www.gamespot.com/games/full-spectrum-warrior/,Full Spectrum Warrior,"Jun 1, 2004","Mobile, PC, PlayStation 2, Xbox","Full Spectrum Warrior is very good overall, and deserves credit for being something other than just another military-themed shooter or strategy game.","5TH Cell, Pandemic Studios","THQ Wireless, THQ, ak tronic, MediaQuest, Nordic Games Publishing, Focus Multimedia, Sega, SCEA, SCEE, THQ Nordic, Microsoft Game Studios","Strategy, Real-Time",Mature
https://www.gamespot.com/games/shrek-2/,Shrek 2,"Apr 28, 2004","GameCube, Mobile, PC, PlayStation 2, Xbox",The older kids who found some chuckles in the adult-aimed nudge-and-winks found in the original Shrek movie probably aren't going to find anything too compelling here.,"Luxoflux, Inc., Skyworks Technologies, KnowWonder","Activision, Eurofun, D3Publisher, Microsoft Game Studios","Action, 3D, Platformer",Everyone
https://www.gamespot.com/games/lineage-ii-the-chaotic-chronicle/,Lineage II,"Apr 27, 2004",PC,"Depending on how you look at it, Lineage II offers either a repetitive grind or a stiff challenge.",NCSOFT,"NCSOFT, E-Frontier","Role-Playing, MMO",Teen
https://www.gamespot.com/games/jamdat-sports-golf-2004/,Jamdat Sports Golf 2004,"May 20, 2004",Mobile,"Jamdat Sports Golf 2004 is one of the most elegant, well-engineered golf sims on mobile platforms.",Jamdat Mobile,Jamdat Mobile,"Golf, Simulation, Sports",
https://www.gamespot.com/games/the-chronicles-of-riddick-escape-from-butcher-bay/,The Chronicles of Riddick: Escape From Butcher Bay,"Jun 1, 2004","PC, Xbox",It's easily one of the most-impressive games on the Xbox and seems destined to be remembered as the most inspiring collaboration between Hollywood and the gaming industry yet.,Starbreeze,"VU Games, Sierra Entertainment","Action, First-Person, Shooter, 3D",Mature
https://www.gamespot.com/games/fair-strike/,Fair Strike,"Feb 10, 2004",PC,"Fair Strike isn't all bad, but it buckles under the weight of many problems.",G5 Software,"Buka Entertainment, Red Ant Enterprises","Simulation, Flight",Teen
https://www.gamespot.com/games/metal-slug-3/,Metal Slug 3,2000,"Android, Arcade Games, iOS (iPhone/iPad), Linux, Macintosh, Neo Geo, Nintendo Switch, PC, PlayStation 2, PlayStation 3, PlayStation 4, PlayStation Vita, Xbox, Xbox 360, Xbox One",Metal Slug 3 brings its signature run 'n' gun shooting action to Xbox LIVE Arcade.,"SNK Playmore, SNK, DotEmu, Code Mystics Inc., Hamster","SNK Playmore, SNK, DotEmu, D4 Enterprise, Hamster, Ignition Entertainment, Playmore, Limited Run Games","2D, Action, Shoot-'Em-Up",Teen
https://www.gamespot.com/games/phil-hellmuths-texas-hold-em/,Phil Hellmuth's Texas Hold 'Em,"May 20, 2004",Mobile,Phil Hellmuth's Texas Hold 'Em is filled with options and is a very engrossing play for poker fans.,Summus,Summus,Gambling,
https://www.gamespot.com/games/strike-force-bowling/,Strike Force Bowling,"May 10, 2004","GameCube, PlayStation 2, Xbox","Strike Force Bowling attempts to combine zany locales with tried-and-true bowling mechanics, but the game lacks substance and ultimately won't please bowling fans, be they hardcore or casual.","Crave, Lab Rats Games","Crave, Play It","Sports, Bowling",Everyone
