url,title,release_date,platforms,description,developers,publishers,genres,esrb
https://www.gamespot.com/games/sid-meiers-civilization-iii/,Sid Meier's Civilization III,"Oct 30, 2001","Macintosh, Mobile, PC",Civilization III is a triumphant proclamation that strategy gaming is alive and well and still able to keep you rooted in front of your computer for hours at a time.,"Atari SA, Firaxis Games","MacSoft, Com2uS, Infogrames, Atari SA, CyberFront, 2K Games, Sold Out Software, Mastertronic, ak tronic","Strategy, Turn-Based",Everyone
https://www.gamespot.com/games/soldiers-of-anarchy/,Soldiers of Anarchy,"Oct 8, 2002",PC,"Despite its annoying technical issues, Soldiers of Anarchy is a lot of fun.",Silver Style,"Simon & Schuster, BigBen Interactive","Strategy, Real-Time",Teen
https://www.gamespot.com/games/metal-gear-solid-2-sons-of-liberty/,Metal Gear Solid 2: Sons of Liberty,"Nov 12, 2001","Android, PC, PlayStation 2, PlayStation 3, PlayStation Vita, Xbox",It boils down to this: You need to play Metal Gear Solid 2.,"Konami, KCEJ, Bluepoint Games, Armature Studio","NVIDIA, Konami, SCEE, Mindscape Inc.","Action, Adventure",Mature
https://www.gamespot.com/games/nba-starting-five/,NBA Starting Five,"Oct 27, 2002","PlayStation 2, Xbox",Starting Five is a horrible train wreck of problems ranging from poor rebounding and passing to inconsistent shooting percentages and a worthless post-up game.,Konami,Konami,"Simulation, Sports, Team-Based, Basketball",Everyone
https://www.gamespot.com/games/everquest-the-planes-of-power/,EverQuest: The Planes of Power,"Oct 28, 2002",PC,"EverQuest: The Planes of Power serves as a reasonably good starting point for the game's continuous influx of new players but is mostly geared toward EverQuest's dedicated, hard-core following.",Sony Online Entertainment,Sony Online Entertainment,"MMO, Role-Playing",Teen
https://www.gamespot.com/games/madden-nfl-99/,Madden NFL 99,"Jul 31, 1998","Nintendo 64, PC, PlayStation","New animations, like receivers tracking the ball with their head, really give the players a life of their own.","EA Tiburon, EA Sports","EA Sports, Electronic Arts","Simulation, Sports, Team-Based, Football (American)",Everyone
https://www.gamespot.com/games/mechassault/,MechAssault,"Nov 11, 2002",Xbox,"If you're going to buy one game with your Xbox Live starter kit, MechAssault is the one to get.",Day 1 Studios,Microsoft Game Studios,Simulation,Teen
https://www.gamespot.com/games/rallisport-challenge/,RalliSport Challenge,"Mar 4, 2002","PC, Xbox","This is easily the best driving game currently available for the Xbox, and no Xbox owner should be caught without it.",Digital Illusions,"Microsoft Game Studios, Empire Interactive","Driving/Racing, Simulation",Everyone
https://www.gamespot.com/games/wwe-smackdown-shut-your-mouth/,WWE SmackDown! Shut Your Mouth,"Oct 31, 2002",PlayStation 2,"If you're even a casual fan of the WWE, you can't go wrong with SmackDown! Shut Your Mouth.",Yuke's,"THQ, Yuke's","Action, Wrestling, Fighting",Teen
https://www.gamespot.com/games/shinobi/,Shinobi,1987,"Amiga, Amstrad CPC, Arcade Games, Atari ST, Commodore 64, GameGear, MSX, NES, Nintendo Switch, PC, Sega Master System, Sinclair ZX81/Spectrum, TurboGrafx-16, Xbox 360",Those looking for a game with lots of challenge and a distinct sense of style would do well to check out Shinobi.,"Binary Design, Virgin Interactive, Sega, Virgin Mastertronic, Tengen, M2, Sales Curve Interactive, Dual, Backbone Entertainment","The Sales Curve, Virgin Interactive, Mastertronic, Sega, Sales Curve Interactive, Tec Toy, Virgin Mastertronic, Tengen, Virgin Games, Asmik Ace Entertainment, Inc","Platformer, 2D, Action",Everyone 10+
https://www.gamespot.com/games/toxic-grind/,Toxic Grind,"Oct 27, 2002",Xbox,"With better BMX or action sports games already available on the Xbox, Toxic Grind is left out in the cold.",Blue Shift,THQ,Sports,Teen
https://www.gamespot.com/games/fifa-soccer-2003/,FIFA Soccer 2003,"Nov 2, 2002","Game Boy Advance, GameCube, PC, PlayStation, PlayStation 2, Xbox",No soccer fan should hesitate to buy FIFA 2003.,"Exient Entertainment, EA Canada","Electronic Arts, EA Sports","Team-Based, Simulation, Soccer, Sports",Everyone
https://www.gamespot.com/games/mario-party-4/,Mario Party 4,"Oct 21, 2002",GameCube,"While more accomplished gamers may find some of the minigames too simplistic, this accessibility ensures that Mario's party is one that just about anyone can enjoy.",Hudson,Nintendo,Party/Minigame,Everyone
https://www.gamespot.com/games/dynasty-warriors-3/,Dynasty Warriors 3,"Nov 26, 2001","PlayStation 2, Xbox",Dynasty Warriors 3 offers lengthy replay value by allowing players to take up a number of roles on all three sides in the otherwise fixed campaign.,Omega Force,"Koei, THQ, Koei Tecmo Games","Action, 3D, Beat-'Em-Up",Teen
https://www.gamespot.com/games/swingerz-golf/,Swingerz Golf,"Oct 23, 2002",GameCube,The game is very middle-of-the-road in most aspects of its execution.,Telenet,Eidos Interactive,"Sports, Golf, Arcade",Everyone
https://www.gamespot.com/games/the-scorpion-king-rise-of-the-akkadian/,The Scorpion King: Rise of the Akkadian,"Sep 11, 2002","GameCube, PlayStation 2",The Scorpion King proves that the name of a popular movie and even the likeness of its star aren't nearly enough to make an otherwise bland game seem enjoyable.,Point of View,Universal Interactive,"Action, Beat-'Em-Up, 3D",Teen
https://www.gamespot.com/games/nhl-2003/,NHL 2003,"Sep 30, 2002","GameCube, PC, PlayStation 2, Xbox","There are only a few improvements to help distinguish it from NHL 2002, but these changes further increase the realism of what is considered the best hockey simulation on the market.",EA Sports,"EA Sports, Electronic Arts","Sports, Team-Based, Hockey, Simulation",Everyone
https://www.gamespot.com/games/v-rally-3/,V-Rally 3,"Sep 30, 2002","Game Boy Advance, PC, PlayStation 2, Xbox","The only glaring mark against V-Rally 3 is its problematic control, but if you can see past this issue, then you'll likely enjoy this game.","Velez & Dubail, Eden Studios","Atari SA, Infogrames","Driving/Racing, Simulation",Everyone
https://www.gamespot.com/games/nba-inside-drive-2003/,NBA Inside Drive 2003,"Oct 31, 2002",Xbox,"The extra options, especially the franchise mode, succeed in giving Inside Drive 2003 the longevity that Inside Drive 2002 lacked, and the refinements to the gameplay make it more entertaining.",High Voltage Software,Microsoft Game Studios,"Simulation, Sports, Team-Based, Basketball",Everyone
https://www.gamespot.com/games/disney-golf/,Disney Golf,"Oct 16, 2002",PlayStation 2,"Though it's disappointing that the developer chose to spin its wheels rather than improve upon its past efforts, Disney Golf still stands up as a worthwhile arcade-inspired golf game.",T&E Soft,"Capcom, EA Games, Electronic Arts","Sports, Arcade, Golf",Everyone
https://www.gamespot.com/games/beam-breakers/,Beam Breakers,"Oct 21, 2002",PC,"Though Beam Breakers does provide a few visceral thrills, it's hard to recommend it to anyone other than someone who is desperately hungry for some futuristic racing.",Similis,JoWooD Entertainment AG,"Driving/Racing, Arcade",Everyone
https://www.gamespot.com/games/phantasy-star-online-episode-i-and-ii/,Phantasy Star Online: Blue Burst,"Oct 29, 2002","GameCube, PC, Xbox","Despite the game's flaws, it's still as addictive as ever, and you'll find yourself playing it for hours on end.",Sonic Team,"Sega, Microsoft Game Studios","Action, Role-Playing",Teen
https://www.gamespot.com/games/football-mogul-2003/,Football Mogul 2003,"Oct 22, 2002",PC,The developers of Football Mogul 2003 seem to have forgotten something rather important: This is supposed to be a game.,Sports Mogul,Sports Mogul,"Football (American), Simulation, Sports, Team-Based",Everyone
https://www.gamespot.com/games/sneakers/,Sneakers,"Oct 22, 2002",Xbox,"The game's cutesy hook might be enough for the young ones, but anyone with a modicum of gaming experience will probably find Sneakers to be boring and tedious.",Media Vision,Microsoft Game Studios,Puzzle,Everyone
https://www.gamespot.com/games/strike-fighters-project-1/,Strike Fighters: Project 1,"Oct 27, 2002",PC,Strike Fighters might be the only game that has ever been released twice in an unfinished state.,Third Wire,Strategy First,"Flight, Simulation",Teen
https://www.gamespot.com/games/age-of-mythology/,Age of Mythology,"Nov 1, 2002","Macintosh, PC","Featuring lots of interesting, inventive design decisions, plenty of fun-to-use units, and tons of variety, Age of Mythology is the last real-time strategy game you'll need for a long time.",Ensemble Studios,"MacSoft, Microsoft Game Studios, Ubisoft, ak tronic, Microsoft, ValuSoft, Xplosiv, Value Software","Strategy, Real-Time",Teen
https://www.gamespot.com/games/ratchet-and-clank/,Ratchet & Clank,"Nov 4, 2002","PlayStation 2, PlayStation 3, PlayStation Vita","Ratchet & Clank skillfully avoids most of the traps that hold back the majority of modern platform games and presents a fantastic, well-balanced, story-driven adventure.","Insomniac Games, Idol Minds, Mass Media","SCEA, SCEI, SCEE, Sony Interactive Entertainment, SCE Australia","Action, 3D, Platformer",Teen
https://www.gamespot.com/games/transworld-snowboarding/,TransWorld Snowboarding,"Oct 29, 2002",Xbox,TransWorld Snowboarding is an all-around solid game with some spectacular visuals and fun multiplayer modes.,Housemarque,Infogrames,"Sports, Snowboarding/Skiing",Teen
https://www.gamespot.com/games/nhl-faceoff-2003/,NHL FaceOff 2003,"Nov 5, 2002",PlayStation 2,NHL FaceOff 2003 is a substandard hockey game.,989 Sports,SCEA,"Team-Based, Hockey, Simulation, Sports",Everyone
https://www.gamespot.com/games/pac-man-world-2/,Pac-Man World 2,"Feb 24, 2002","Game Boy Advance, GameCube, PC, PlayStation 2, Xbox","Pac-Man World 2 is a great platform game overall, one that anybody who's into the lighthearted style of the game would do well to check out.","Full Fat, Namco","Zoo Digital Publishing, Namco, Electronic Arts, LSP, Hip Games, SCEE","Platformer, 3D, Action",Everyone
https://www.gamespot.com/games/the-lord-of-the-rings-the-fellowship-of-the-ring/,The Lord of the Rings: The Fellowship of the Ring,"Sep 24, 2002","Game Boy Advance, PC, PlayStation 2, Xbox",The Fellowship of the Ring is ultimately an average game at its best and a frustrating and boring one at its worst.,"Pocket Studios, Surreal Software, WXP","Black Label Games, Sierra Entertainment","Adventure, Action",Teen
https://www.gamespot.com/games/defender-2002/,Defender (2002),"Oct 22, 2002","GameCube, Mobile, PlayStation 2, Xbox, Xbox 360","Fans of the space sim genre or of the original game would be better off renting this one first, as it doesn't really go too far out of its way to distinguish itself.","Inevitable Entertainment, Lavastorm, 7 Studios, Digital Eclipse","Midway, THQ Wireless","Third-Person, 3D, Action, Shooter",Teen
https://www.gamespot.com/games/suikoden-iii/,Suikoden III,"Oct 24, 2002",PlayStation 2,"While it has a few minor problems, they are dwarfed by the sheer amount of enjoyment the game will undoubtedly offer to anyone who enjoys a good RPG.",KCET,Konami,Role-Playing,Teen
https://www.gamespot.com/games/defender-2002/,Defender (2002),"Oct 22, 2002","GameCube, Mobile, PlayStation 2, Xbox, Xbox 360","Fans of the space sim genre or of the original game would be better off renting this one first, as it doesn't really go too far out of its way to distinguish itself.","Inevitable Entertainment, Lavastorm, 7 Studios, Digital Eclipse","Midway, THQ Wireless","Third-Person, 3D, Action, Shooter",Teen
https://www.gamespot.com/games/scrabble-complete/,Scrabble Complete,"Sep 25, 2002",PC,"Scrabble Complete is basically just Scrabble, which, if you're a fan of the challenging board game it's based on, is a good thing.",Infogrames,Infogrames,Trivia/Board Game,Everyone
https://www.gamespot.com/games/zoo-tycoon-2001/,Zoo Tycoon (2001),"Oct 17, 2001","DS, Macintosh, PC","Zoo Tycoon is a mostly enjoyable strategy game that's suitable for all ages, and it's a game that parents can play with their children.","Altron, Microsoft Game Studios, Blue Fang Games","THQ, Sega, Aspyr, Microsoft Game Studios, ak tronic, Ubisoft, Xplosiv","Strategy, Management",Everyone
https://www.gamespot.com/games/wheel-of-fortune-2003/,Wheel of Fortune 2003,"Oct 28, 2002",PC,"It's a faithful and occasionally challenging adaptation of the game show, though it's doubtful that many players will get excited about winning imaginary money and prizes.",Infogrames,Infogrames,Trivia/Board Game,Everyone
https://www.gamespot.com/games/tiger-woods-pga-tour-2003/,Tiger Woods PGA Tour 2003,"Oct 29, 2002","GameCube, Macintosh, Mobile, PC, PlayStation 2, Xbox",The end result is a nearly flawless game of golf that somehow manages to appeal to every breed of golfer.,"EA Sports, Electronic Arts, Gosub 60, Headgate","Electronic Arts, Aspyr, Jamdat Mobile, EA Sports","Simulation, Sports, Golf",Everyone
https://www.gamespot.com/games/silent-scope-3/,Silent Scope 3,"Oct 15, 2002",PlayStation 2,"Silent Scope 3 is a decent adaptation of the arcade series, and offers a sometimes enjoyable but extremely brief experience.",KCET,Konami,"3D, Action, On-Rails, Shooter",Mature
https://www.gamespot.com/games/tiger-woods-pga-tour-2003/,Tiger Woods PGA Tour 2003,"Oct 29, 2002","GameCube, Macintosh, Mobile, PC, PlayStation 2, Xbox",The end result is a nearly flawless game of golf that somehow manages to appeal to every breed of golfer.,"EA Sports, Electronic Arts, Gosub 60, Headgate","Electronic Arts, Aspyr, Jamdat Mobile, EA Sports","Simulation, Sports, Golf",Everyone
https://www.gamespot.com/games/tiger-woods-pga-tour-2003/,Tiger Woods PGA Tour 2003,"Oct 29, 2002","GameCube, Macintosh, Mobile, PC, PlayStation 2, Xbox",The end result is a nearly flawless game of golf that somehow manages to appeal to every breed of golfer.,"EA Sports, Electronic Arts, Gosub 60, Headgate","Electronic Arts, Aspyr, Jamdat Mobile, EA Sports","Simulation, Sports, Golf",Everyone
https://www.gamespot.com/games/virtua-tennis/,Virtua Tennis,2000,"Arcade Games, Dreamcast, Game Boy Advance, N-Gage, PC",Tennis fans should be in heaven after playing Virtua Tennis.,"Sega, Hitmaker, Altron, Strangelite","Sega, THQ, Nokia, Empire Interactive, Activision Value, Xplosiv","Sports, Tennis",Everyone
https://www.gamespot.com/games/nba-shootout-2003/,NBA ShootOut 2003,"Sep 25, 2002","PlayStation, PlayStation 2",NBA ShootOut really isn't worth your time.,"989 Studios, SCEA","989 Studios, SCEA","Team-Based, Basketball, Simulation, Sports",Everyone
https://www.gamespot.com/games/iron-storm/,Iron Storm,"Oct 25, 2002",PC,"Its story doesn't make a whole lot of sense, and it's sometimes frustratingly difficult, but Iron Storm is a reasonably successful action game, which is what counts.",4X Studios,"Wanadoo, Meridian4, DreamCatcher Interactive, Frogster Interactive","3D, Action, First-Person, Shooter",Mature
https://www.gamespot.com/games/combat-mission-barbarossa-to-berlin/,Combat Mission: Barbarossa to Berlin,"Sep 20, 2002","Macintosh, PC","Barbarossa to Berlin raises the wargaming bar even higher with its pitch-perfect, ultrapolished improvements to an already great game.",Big Time Software,"Battlefront.com, Selectsoft","Real-Time, Strategy",Teen
https://www.gamespot.com/games/robotech-battlecry/,Robotech: Battlecry,"Sep 25, 2002","GameCube, PlayStation 2, Xbox",Robotech: Battlecry is a mediocre shooter that's notable only on the strength of its license.,Vicious Cycle,TDK Mediactive,"3D, Action, Shooter, Third-Person",Teen
https://www.gamespot.com/games/ddrmax-dance-dance-revolution/,DDRMAX: Dance Dance Revolution,"Oct 28, 2002",PlayStation 2,"Dance enthusiasts who aren't import-savvy will find DDRMAX to be a fine addition to the series, even if it isn't a full-on revolution.",KCET,Konami,Music/Rhythm,Everyone
https://www.gamespot.com/games/baldurs-gate-dark-alliance/,Baldur's Gate: Dark Alliance,"Dec 2, 2001","Game Boy Advance, GameCube, Linux, Macintosh, Nintendo Switch, PC, PlayStation 2, PlayStation 4, Xbox, Xbox One",Those with open minds for a new experience and a penchant for delightfully slicing their enemies apart will find that Baldur's Gate: Dark Alliance definitely delivers.,"Magic Pockets, High Voltage Software, Square One Games, Black Isle Studios, Snowblind Studios","Destination Software, Interplay, Pacific Century Cyber Works","Action, Role-Playing",Teen
https://www.gamespot.com/games/grand-theft-auto-vice-city/,Grand Theft Auto: Vice City,"Oct 29, 2002","Android, iOS (iPhone/iPad), Macintosh, Nintendo Switch, PC, PlayStation 2, PlayStation 4, Xbox, Xbox One",Grand Theft Auto: Vice City provides just about everything you'd want in a follow-up to an outstanding game.,"War Drum Studios, Rockstar North, Rockstar Games, Rockstar Vienna","Rockstar Games, ak tronic, Capcom, SCEA, 2K Games","Action, Adventure",Mature
https://www.gamespot.com/games/deathrow/,Deathrow,"Oct 22, 2002",Xbox,"Deathrow's graphic violence and excessive swearing mean it's not exactly the game to get your kid brother, but most Xbox owners should find in it a highly gratifying experience.",Southend Interactive,Ubisoft,Sports,Mature
https://www.gamespot.com/games/bloodrayne/,BloodRayne,"Oct 15, 2002","GameCube, Macintosh, Nintendo Switch, PC, PlayStation 2, PlayStation 4, PlayStation 5, Xbox, Xbox One",BloodRayne is a good third-person action game that's pretty straightforward but has a few nice twists.,"Terminal Reality, Ziggurat Interactive","VU Games, Majesco Games, Aspyr, Ziggurat Interactive, SCEA, Electronic Arts","3D, Action, Shooter, Third-Person",Mature
https://www.gamespot.com/games/bloodrayne/,BloodRayne,"Oct 15, 2002","GameCube, Macintosh, Nintendo Switch, PC, PlayStation 2, PlayStation 4, PlayStation 5, Xbox, Xbox One",BloodRayne is a good third-person action game that's pretty straightforward but has a few nice twists.,"Terminal Reality, Ziggurat Interactive","VU Games, Majesco Games, Aspyr, Ziggurat Interactive, SCEA, Electronic Arts","3D, Action, Shooter, Third-Person",Mature
https://www.gamespot.com/games/nascar-thunder-2003/,NASCAR Thunder 2003,"Sep 19, 2002","GameCube, PC, PlayStation, PlayStation 2, Xbox",NASCAR Thunder 2003 is an impressive update to last year's game.,"EA Sports, EA Tiburon, BudCat","Electronic Arts, EA Sports","Driving/Racing, Simulation",Everyone
https://www.gamespot.com/games/jeopardy-2003/,Jeopardy! 2003,"Sep 30, 2002",PC,"If you can get past the lackluster presentation, irritating pauses, and low-quality video, you may find Jeopardy! 2003 to be a surprisingly challenging and enjoyable pastime.",Infogrames,Infogrames,Trivia/Board Game,Everyone
https://www.gamespot.com/games/baldurs-gate-dark-alliance/,Baldur's Gate: Dark Alliance,"Dec 2, 2001","Game Boy Advance, GameCube, Linux, Macintosh, Nintendo Switch, PC, PlayStation 2, PlayStation 4, Xbox, Xbox One",Those with open minds for a new experience and a penchant for delightfully slicing their enemies apart will find that Baldur's Gate: Dark Alliance definitely delivers.,"Magic Pockets, High Voltage Software, Square One Games, Black Isle Studios, Snowblind Studios","Destination Software, Interplay, Pacific Century Cyber Works","Action, Role-Playing",Teen
https://www.gamespot.com/games/x-men-next-dimension/,X-Men: Next Dimension,"Oct 15, 2002","GameCube, PlayStation 2, Xbox","It can be a fine game to play with casual gamer friends who are fans of the source material, but a number of better fighting games starring the X-Men already exist.","Exakt, Paradox Development",Activision,"3D, Action, Fighting",Teen
https://www.gamespot.com/games/x-men-next-dimension/,X-Men: Next Dimension,"Oct 15, 2002","GameCube, PlayStation 2, Xbox","It can be a fine game to play with casual gamer friends who are fans of the source material, but a number of better fighting games starring the X-Men already exist.","Exakt, Paradox Development",Activision,"Action, 3D, Fighting",Teen
https://www.gamespot.com/games/taz-wanted/,Taz Wanted,"Sep 17, 2002","GameCube, PC, PlayStation 2, Xbox",Its frustrating reliance on awkward platform jumping and its poor camera keep it from being recommendable to anyone at all.,Blitz Games,Infogrames,"3D, Action, Platformer",Everyone
https://www.gamespot.com/games/taz-wanted/,Taz Wanted,"Sep 17, 2002","GameCube, PC, PlayStation 2, Xbox",Its frustrating reliance on awkward platform jumping and its poor camera keep it from being recommendable to anyone at all.,Blitz Games,Infogrames,"3D, Action, Platformer",Everyone
https://www.gamespot.com/games/combat-flight-simulator-3-battle-for-europe/,Combat Flight Simulator 3: Battle for Europe,"Oct 25, 2002",PC,"If you're a longtime flight sim fan and are eager for another visit to the western front, Combat Flight Simulator 3 is a reasonable choice.","Microsoft Game Studios, Shockwave Productions, Just Flight","Microsoft Game Studios, Ubisoft, ValuSoft, GMX Media, Just Flight","Simulation, Flight",Everyone
https://www.gamespot.com/games/conflict-desert-storm/,Conflict: Desert Storm,"Sep 30, 2002","GameCube, Mobile, PC, PlayStation 2, Xbox","With games like SOCOM: U.S. Navy SEALs on the market, there's really no room for something as sloppy as Conflict: Desert Storm.","Pivotal Games, Synergenix, SCi","SCi, Gotham Games, Kayak Interactive, Sold Out Software, Square Enix, Capcom, Gathering","Shooter, Tactical, Third-Person, Action",Teen
https://www.gamespot.com/games/driver-2-advance/,Driver 2 Advance,"Oct 22, 2002",Game Boy Advance,"It's astonishing just how much Driver 2 Advance looks, feels, and plays like the PlayStation version of Driver 2.",Sennari Interactive,"Atari SA, Infogrames","Arcade, Driving/Racing",Teen
https://www.gamespot.com/games/hoyle-puzzle-games/,Hoyle Puzzle Games,"Sep 7, 2002",PC,"If puzzles are your thing, and if you haven't played through most of these games before, Hoyle Puzzle Games should keep your gray matter busy and your reflexes sharp.",Sierra Entertainment,Sierra Entertainment,Puzzle,Everyone
https://www.gamespot.com/games/the-lord-of-the-rings-the-fellowship-of-the-ring/,The Lord of the Rings: The Fellowship of the Ring,"Sep 24, 2002","Game Boy Advance, PC, PlayStation 2, Xbox",The Fellowship of the Ring is ultimately an average game at its best and a frustrating and boring one at its worst.,"Pocket Studios, Surreal Software, WXP","Black Label Games, Sierra Entertainment","Action, Adventure",Teen
https://www.gamespot.com/games/the-lord-of-the-rings-the-fellowship-of-the-ring/,The Lord of the Rings: The Fellowship of the Ring,"Sep 24, 2002","Game Boy Advance, PC, PlayStation 2, Xbox",The Fellowship of the Ring is ultimately an average game at its best and a frustrating and boring one at its worst.,"Pocket Studios, Surreal Software, WXP","Black Label Games, Sierra Entertainment","Action, Adventure",Teen
https://www.gamespot.com/games/contra-shattered-soldier/,Contra: Shattered Soldier,"Oct 22, 2002",PlayStation 2,"Even though they'll finish the game in a hurry, fans of the Contra series should by all means play Contra: Shattered Soldier.",KCET,"Konami, SCEA","2D, Platformer, Action",Teen
https://www.gamespot.com/games/the-lord-of-the-rings-the-fellowship-of-the-ring/,The Lord of the Rings: The Fellowship of the Ring,"Sep 24, 2002","Game Boy Advance, PC, PlayStation 2, Xbox",The Fellowship of the Ring is ultimately an average game at its best and a frustrating and boring one at its worst.,"Pocket Studios, Surreal Software, WXP","Black Label Games, Sierra Entertainment","Action, Adventure",Teen
https://www.gamespot.com/games/tony-hawks-pro-skater-4/,Tony Hawk's Pro Skater 4,"Oct 23, 2002","Game Boy Advance, GameCube, Macintosh, Mobile, PC, PlayStation, PlayStation 2, Xbox, Zodiac",Anyone with even a remote interest in either the genre or the real-life sport should purchase this game as soon as possible.,"Vicarious Visions, Neversoft Entertainment, Beenox, Semi Logic Entertainments, Inc.","Activision, Aspyr, Jamdat Mobile, Capcom, Tapwave","Sports, Skateboarding/Skating",Teen
https://www.gamespot.com/games/reign-of-fire/,Reign of Fire,"Oct 22, 2002","Game Boy Advance, GameCube, PlayStation 2, Xbox",This movie-inspired action game from Kuju Entertainment will allow players to assume the role of a human resistance fighter or a dragon.,"Crawfish Interactive, Kuju Entertainment",Bam Entertainment,"Third-Person, 3D, Action, Shooter",Mature
https://www.gamespot.com/games/reign-of-fire/,Reign of Fire,"Oct 22, 2002","Game Boy Advance, GameCube, PlayStation 2, Xbox",This movie-inspired action game from Kuju Entertainment will allow players to assume the role of a human resistance fighter or a dragon.,"Crawfish Interactive, Kuju Entertainment",Bam Entertainment,"Third-Person, 3D, Action, Shooter",Mature
https://www.gamespot.com/games/americas-army/,America's Army,"Jul 4, 2002",PC,"At best, it can be an unusually intense game that in many ways rivals or surpasses the top commercial tactical shooters.",U.S. Army,U.S. Army,"Action, First-Person, Shooter, Tactical",Teen
https://www.gamespot.com/games/the-house-of-the-dead-iii/,The House of the Dead III,"Oct 24, 2002","Arcade Games, PC, PlayStation 3, Xbox","If you're already worn out on the gameplay of other rail-based light-gun games, The House of the Dead III won't draw you in.",Wow Entertainment,"Sega, Sold Out Software","Action, Shooter, Light-Gun",Mature
https://www.gamespot.com/games/wild-arms-3/,Wild Arms 3,"Oct 15, 2002","PlayStation 2, PlayStation 4",It's a well-made game that defies a few aesthetic conventions but leaves most tried-and-true Japanese RPG gameplay elements well enough alone.,"Contrail, Media Vision","SCEI, Ubisoft, SCEA, Sony Interactive Entertainment",Role-Playing,Teen
https://www.gamespot.com/games/wta-tour-tennis/,WTA Tour Tennis,"Mar 26, 2002","Game Boy Advance, GameCube, PlayStation 2, Xbox","WTA Tour Tennis offers a decent game of tennis, but the game's biggest strength is its lack of competition.","Now Production, Konami",Konami,"Sports, Tennis",Everyone
https://www.gamespot.com/games/wta-tour-tennis/,WTA Tour Tennis,"Mar 26, 2002","Game Boy Advance, GameCube, PlayStation 2, Xbox","WTA Tour Tennis offers a decent game of tennis, but the game's biggest strength is its lack of competition.","Now Production, Konami",Konami,"Sports, Tennis",Everyone
