url,title,release_date,platforms,description,developers,publishers,genres,esrb
https://www.gamespot.com/games/destruction-derby/,Destruction Derby,"Oct 31, 1995","PC, PlayStation, Saturn",Destruction Derby is a demolition racing game from Psygnosis.,Reflections Interactive,"Psygnosis, SCEI, Soft Bank","Arcade, Driving/Racing",Kids to Adults
https://www.gamespot.com/games/deadly-arts/,Deadly Arts,"Oct 7, 1998",Nintendo 64,Don't waste your time or money on this one.,KCEO,Konami,"Action, 3D, Fighting",Teen
https://www.gamespot.com/games/dark-rift/,Dark Rift,"Jun 30, 1997","Nintendo 64, PC",The graphic effects are the only things that save Dark Rift from falling below average.,Kronos Digital Entertainment,Vic Tokai,"3D, Action, Fighting",Teen
https://www.gamespot.com/games/cruisn-world/,Cruis'n World,1996,"Arcade Games, Nintendo 64","Rent this one, but it really isn't worth purchasing.","Midway, Eurocom Entertainment Software","Midway, Nintendo","Arcade, Driving/Racing",Everyone
https://www.gamespot.com/games/nba-courtside-2-featuring-kobe-bryant/,NBA Courtside 2 Featuring Kobe Bryant,"Nov 8, 1999",Nintendo 64,The arcade mode is a huge bonus that by itself is almost worth the price of the game.,Left Field Productions,Nintendo,"Sports, Team-Based, Basketball, Simulation",Everyone
https://www.gamespot.com/games/clayfighter-63-1-3/,ClayFighter 63 1/3,"Oct 23, 1997",Nintendo 64,ClayFighter 63 1/3 goes right back to boring players to tears.,Interplay,Interplay,"Fighting, 2D, Action",Teen
https://www.gamespot.com/games/chopper-attack-1997/,Chopper Attack (1997),"Jun 17, 1998",Nintendo 64,"It's fast, fun, and pretty exciting.",Seta Corporation,"GT Interactive, Midway, Seta Corporation",Action,Teen
https://www.gamespot.com/games/chameleon-twist/,Chameleon Twist,"Nov 30, 1997",Nintendo 64,Chameleon Twist isn't worth ragging on too badly because it's not outwardly offensive in any way.,Japan System Supply,"SunSoft, Japan System Supply","Action, 3D, Platformer",Kids to Adults
https://www.gamespot.com/games/chameleon-twist-2/,Chameleon Twist 2,"Mar 31, 1999",Nintendo 64,The perspective problems lead to enough cheap deaths as to write off the game almost completely.,Japan System Supply,"Japan System Supply, SunSoft","Platformer, 3D, Action",Everyone
https://www.gamespot.com/games/castlevania/,Castlevania,May 1987,"Amiga, Arcade Games, Commodore 64, Famicom Disk System, Game Boy Advance, Mobile, MSX, NES, Nintendo Switch, PC, PlayStation 4",Let's just hope this doesn't mark the end of the 2D era of Castlevania games.,"Novotrade, Konami, Unlimited Software Inc., Upstart Games, Hamster","Konami, Nintendo, Konami Mobile & Online, Inc., Hamster","2D, Action, Platformer",Everyone
https://www.gamespot.com/games/california-speed/,California Speed,March 1998,"Arcade Games, Nintendo 64","If you worship the looks and gameplay style of Midway's Rush series, this game just makes the grade.","Atari Games (Midway), Midway","Atari Games (Midway), Midway","Arcade, Driving/Racing",Everyone
https://www.gamespot.com/games/bust-a-move-2/,Bust-A-Move 2,1995,"Arcade Games, Game Boy, Nintendo 64, Nintendo Switch, PC, PlayStation, PlayStation 4, Saturn, Xbox One",This is an OK game with a fair amount of gameplay - if you like puzzle games.,"Taito Corporation, Probe Entertainment Limited, Hamster, Les Bird and Ruben Cabrera","Taito Corporation, Acclaim, Hamster, Interplay, CyberFront, Agetec Inc., Square Enix","Puzzle, Matching/Stacking",Kids to Adults
https://www.gamespot.com/games/bust-a-move-3/,Bust-A-Move 3,"Dec 31, 1998","Arcade Games, Game Boy, Nintendo 64, PC, PlayStation, Saturn","Whereas developer Taito's Bust-a-Move 2 was a lotta puzzle, Bust-a-Move 3 is a whole lotta puzzle.","Taito Corporation, Probe Entertainment Limited, Distinctive Developments Ltd, Aisystem Tokyo","Taito Corporation, Acclaim, Empire Interactive, CyberFront, Natsume, Sega","Puzzle, Matching/Stacking",Kids to Adults
https://www.gamespot.com/games/disney-pixar-a-bugs-life/,Disney/Pixar A Bug's Life,"Oct 31, 1998","Nintendo 64, PC, PlayStation",It is obvious that Disney was more interested in producing a $40 advertisement for its movie than in developing a playable game.,Traveller's Tales,"Activision, Disney Interactive, Ubisoft, SCEA, SCEE, Konami","Action, Platformer, 3D",Everyone
https://www.gamespot.com/games/nhl-breakaway-99/,NHL Breakaway 99,"Nov 30, 1998",Nintendo 64,NHL 99 blows it out of the water.,Iguana West,Acclaim,"Team-Based, Hockey, Simulation, Sports",Everyone
https://www.gamespot.com/games/world-driver-championship/,World Driver Championship,"May 31, 1999",Nintendo 64,World Driver Championship is an average racing game with exceptional graphics.,Boss Game Studios,Midway,"Driving/Racing, Simulation",Everyone
https://www.gamespot.com/games/nfl-blitz-2000/,NFL Blitz 2000,"Jul 31, 1999","Arcade Games, Dreamcast, Game Boy Color, Nintendo 64, PC, PlayStation",Pass interference is no longer a penalty - it's a necessity.,"Midway, Avalanche Software, Digital Eclipse, Point of View","Midway, Infogrames","Sports, Team-Based, Arcade, Football (American)",Everyone
https://www.gamespot.com/games/blast-corps/,Blast Corps,"Feb 28, 1997",Nintendo 64,"If you've got a N64, and you're into puzzle or action games, I highly, highly recommend this cartridge.",Rare Ltd.,Nintendo,Action,Kids to Adults
https://www.gamespot.com/games/battlezone-rise-of-the-black-dogs/,Battlezone: Rise of the Black Dogs,"Mar 30, 2000",Nintendo 64,Battlezone: Rise of the Black Dogs is a fun game with good looks that fails to deliver in terms of multiplayer support and audio quality.,Climax Group,Crave,"Real-Time, Strategy",Everyone
https://www.gamespot.com/games/battletanx-global-assault/,BattleTanx: Global Assault,"Oct 12, 1999","Nintendo 64, PlayStation","Instead of playing to the PlayStation's abilities, this port tries to match the N64 version as much as it can, without improving the areas where it could exceed it.",3DO,3DO,Simulation,Teen
https://www.gamespot.com/games/battletanx/,BattleTanx,"Dec 31, 1998","Game Boy Color, Nintendo 64",Make no mistake: BattleTanx's gameplay isn't the most complex in the world.,"Lucky Chicken, 3DO",3DO,Simulation,Teen
https://www.gamespot.com/games/bassmasters-2000/,Bassmasters 2000,"Dec 31, 1999",Nintendo 64,"This game will definitely please any angler, whether a real-life bass-fishing expert or a beginner looking for some practice.",Mass Media,THQ,"Hunting/Fishing, Sports",Everyone
https://www.gamespot.com/games/bangai-o/,Bangai-O,"Mar 21, 2001","Dreamcast, Nintendo 64",Dreamcast owners craving a genuinely compelling gameplay experience would do well to check out Bangai-O.,Treasure,"ESP Software, Conspiracy Entertainment, Swing! Deutschland","Shoot-'Em-Up, 2D, Action",Everyone
https://www.gamespot.com/games/automobili-lamborghini/,Automobili Lamborghini,"Nov 30, 1997",Nintendo 64,Automobili Lamborghini strips racing down to its most essential element: speed.,Titus Software,"Titus Software, Taito Corporation","Driving/Racing, Arcade",Kids to Adults
https://www.gamespot.com/games/roommania-203/,Roommania #203,"Jan 27, 2000","Dreamcast, PlayStation 2","Roommania #203 is a well-made game, especially in the storytelling and sound departments.",Sega,Sega,Strategy,
https://www.gamespot.com/games/re-volt/,Re-Volt,"Aug 18, 1999","Android, Dreamcast, iOS (iPhone/iPad), Nintendo 64, PC, PlayStation","The graphics look sharp in areas close to the car, but in large open tracks, there's an appalling amount of pop-up.","Big Bit Ltd, Acclaim Studios London","We Go Interactive Co., Ltd, Acclaim Japan, Acclaim, Frogster Interactive","Driving/Racing, Arcade",Everyone
https://www.gamespot.com/games/all-star-tennis-99/,All Star Tennis 99,"Aug 31, 1999","Nintendo 64, PlayStation",All Star Tennis 99's good-natured quirkiness is something of an afterthought to its middle-of-the-road gameplay.,Smart Dog,Ubisoft,"Tennis, Sports",Everyone
https://www.gamespot.com/games/all-star-baseball-2001/,All-Star Baseball 2001,"Mar 31, 2000","Game Boy Color, Nintendo 64","Due to limitations in graphical and sound capabilities, handheld baseball titles still have a long way to go before they catch up to their console counterparts. Acclaim's All-Star Baseball 2001 is a step in the right direction.","KnowWonder, High Voltage Software",Acclaim,"Simulation, Sports, Team-Based, Baseball",Everyone
https://www.gamespot.com/games/all-star-baseball-2000/,All-Star Baseball 2000,"Apr 8, 1999","Game Boy Color, Nintendo 64","This year, Acclaim and Iguana have continued the tradition by adding new gameplay features and refinements, keeping this year's version in top shape.","Realtime Associates, Iguana Entertainment",Acclaim,"Simulation, Sports, Team-Based, Baseball",Everyone
https://www.gamespot.com/games/armorines-project-s-w-a-r-m/,Armorines: Project S.W.A.R.M.,"Dec 9, 1999","Nintendo 64, PlayStation",There are so many problems with Armorines on the PlayStation that to discuss them all would be like flogging a dead horse.,"Acclaim Studios London, Distinctive Developments Ltd","Acclaim, Acclaim Japan","First-Person, Shooter, 3D, Action",Teen
https://www.gamespot.com/games/all-star-baseball-99/,All-Star Baseball 99,"Apr 27, 1998","Game Boy, Nintendo 64",ASB '99 is easily one of the best baseball games to come around in quite some time.,"Realtime Associates, Iguana Entertainment",Acclaim,"Sports, Team-Based, Baseball, Simulation",Everyone
https://www.gamespot.com/games/aerogauge/,AeroGauge,"Apr 30, 1998",Nintendo 64,Ascii's AeroGauge runs basically along the same conceptual lines of play as Psygnosis' Wipeout XL or Acclaim's Extreme G.,Locomotive Corporation,"ASK, ASCII Entertainment","Arcade, Driving/Racing",Everyone
https://www.gamespot.com/games/wario-land-ii/,Wario Land II,"Mar 2, 1998","Game Boy, Game Boy Color",Wario Land II DX is one of the best 2D platformers to come out of Nintendo in years.,Nintendo,Nintendo,"2D, Action, Platformer",Kids to Adults
https://www.gamespot.com/games/disney-pixar-toy-story-2-buzz-lightyear-to-the-re/,Disney/Pixar's Toy Story 2: Buzz Lightyear to the Rescue!,"Nov 30, 1999","Dreamcast, Nintendo 64, PC, PlayStation","Whether you've seen the movie or not, Toy Story 2, as a game, stands on its own",Traveller's Tales,"Activision, Ubisoft, Disney Interactive Studios","Platformer, 3D, Action",Everyone
https://www.gamespot.com/games/tony-hawks-pro-skater/,Tony Hawk's Pro Skater,"Aug 31, 1999","Dreamcast, Game Boy Color, N-Gage, Nintendo 64, PlayStation",It's one of those games that will keep you coming back long after you've mastered it.,"Treyarch, Natsume, Neversoft Entertainment, Edge of Reality","Crave, Activision, Success, Nokia","Sports, Skateboarding/Skating",Teen
https://www.gamespot.com/games/tonka-raceway/,Tonka Raceway,December 1999,"Game Boy Color, PC","If R/C Pro-Am didn't exist, this game would probably be taken a bit more seriously.","Morning Star Multimedia, Media Station",Hasbro Interactive,"Arcade, Driving/Racing",Everyone
https://www.gamespot.com/games/spy-vs-spy/,Spy vs. Spy,1984,"Amiga, Amstrad CPC, Atari ST, BBC Micro, Commodore 64, Game Boy Color, NES, Sega Master System, Sharp X1, Sinclair ZX81/Spectrum","Spy Vs. Spy is a fast-paced, comedic strategy title especially suited for the more vindictive of players.","First Star Software, Kemco, Sega","Wicked Software, Beyond Games, Hi-Tec Software, Tynesoft, First Star Software, Kemco, Vatical Entertainment, Sega, Tec Toy, Hot-B, Beyond Software","Puzzle, Action",Everyone
https://www.gamespot.com/games/shadowgate/,Shadowgate,December 1989,"Amiga, Android, Apple II, Atari ST, Game Boy Color, iOS (iPhone/iPad), Linux, Macintosh, Mobile, NES, Nintendo Switch, PC, PlayStation 4, Xbox One",,"Zojoi Studios, ICOM Simulations, Infinite Ventures, Threaks, Kemco, Abstraction Games","ICOM Simulations, Reverb Triple XP, Mindscape Inc., Kemco, Nintendo, Vindigo, Limited Run Games, Abstraction Games, Abstraction",Adventure,Teen
https://www.gamespot.com/games/pokemon-pinball/,Pokemon Pinball,"Jun 28, 1999",Game Boy Color,Pokemon Pinball manages the impossible by being more than a shameless cash-in on the Pokemon phenomenon.,Jupiter Corporation,"Nintendo, Gradiente",Pinball,Everyone
https://www.gamespot.com/games/pokemon-trading-card-game/,Pokemon Trading Card Game,"Apr 10, 2000",Game Boy Color,"A great game for a time, Pokemon Trading Card is a faithful and amusing adaptation of the collectible card game, but it suffers as a single-player video game.",Hudson Soft,Nintendo,Card Game,Everyone
https://www.gamespot.com/games/nba-jam-99/,NBA Jam 99,"Nov 30, 1998","Game Boy Color, Nintendo 64",Those looking for a well-rounded hoops sim won't go wrong with the solidly built NBA Jam 99.,"Torus Games, Iguana West",Acclaim,"Arcade, Basketball, Sports, Team-Based",Everyone
https://www.gamespot.com/games/mickeys-racing-adventure/,Mickey's Racing Adventure,"Nov 22, 1999",Game Boy Color,"With more than 20 tracks and six characters to choose from, this title shows how Game Boy racers should be done.",Rare Ltd.,Nintendo,"Arcade, Driving/Racing",Everyone
https://www.gamespot.com/games/magical-tetris-challenge/,Magical Tetris Challenge,"Jan 14, 1999","Game Boy Color, Nintendo 64, PlayStation","Magical Tetris Challenge does offer a degree of the familiar cataleptic state puzzle game fans are so fond of, but if you already own a Tetris game, you probably don't need to buy this one.",Capcom,"Capcom, Activision, SCEE","Puzzle, Matching/Stacking",Everyone
https://www.gamespot.com/games/madden-nfl-2000/,Madden NFL 2000,"Jul 31, 1999","Game Boy Color, Macintosh, Nintendo 64, PC, PlayStation",Fans of the series will undoubtedly call Madden NFL 2000 the best incarnation of the series thus far.,"Tiertex Design Studios, EA Sports, EA Tiburon","Electronic Arts, THQ, EA Sports","Sports, Team-Based, Football (American), Simulation",Everyone
https://www.gamespot.com/games/fifa-2000-major-league-soccer/,FIFA 2000: Major League Soccer,"Sep 30, 1999","Game Boy Color, PC, PlayStation","FIFA 2000 delivers on almost every front and is a fast-paced, enjoyable, andchallenging soccer game with numerous options and lots of depth.","Tiertex Design Studios, EA Sports","THQ, Electronic Arts, EA Sports, Electronic Arts Victor","Sports, Team-Based, Simulation, Soccer",Everyone
https://www.gamespot.com/games/star-wars-episode-i-racer/,Star Wars Episode I: Racer,"May 18, 1999","Dreamcast, Game Boy Color, Macintosh, Nintendo 64, Nintendo Switch, PC, PlayStation 4, Xbox One",It's even better than the scene that inspired it.,"LucasArts, Pax Softonica, Aspyr","LucasArts, Nintendo, Limited Run Games, Aspyr, THQ Nordic, Brasoft Produtos de Informatica Ltda., LucasFilm","Driving/Racing, Arcade",Everyone
https://www.gamespot.com/games/duke-nukem/,Duke Nukem,"Sep 2, 1999",Game Boy Color,"With titles like Toy Story 2 and Gex 3 out for the Game Boy, Duke Nukem simply falls short.",Torus Games,GT Interactive,"Action, 2D, Platformer",Teen
https://www.gamespot.com/games/checkmate-1998/,Checkmate (1998),Canceled,,This is one for serious chess heads who don't mind concentrating for hours on end.,,,,Everyone
