url,title,release_date,platforms,description,developers,publishers,genres,esrb
https://www.gamespot.com/games/lock-on-modern-air-combat/,Lock On: Modern Air Combat,"Jul 26, 2005",PC,"Lock On clearly has the potential to be an all-time classic sim, but there are some serious problems in the retail version.",Eagle Dynamics,"Ubisoft, Focus Multimedia, ak tronic","Simulation, Flight",Everyone
https://www.gamespot.com/games/tom-clancys-splinter-cell/,Tom Clancy's Splinter Cell,"Nov 17, 2002","Game Boy Advance, GameCube, Macintosh, Mobile, N-Gage, PC, PlayStation 2, PlayStation 3, Xbox","One of the most popular, most successful, and best-looking games for Microsoft's Xbox is now on the PS2, and in certain ways it's better than the original.","Ubisoft Montreal, Ubisoft Shanghai, Gameloft, Ubisoft","Ubisoft, Aspyr, Gameloft, ak tronic, Capcom","Adventure, Action",Teen
https://www.gamespot.com/games/terminator-3-war-of-the-machines/,Terminator 3: War of the Machines,"Dec 2, 2003",PC,Terminator 3: War of the Machines strives to recapture the magic of Battlefield 1942 in a sci-fi setting but fails miserably.,Clever's Development,"Atari SA, Atari Corporation","Shooter, Tactical, Action, First-Person",Teen
https://www.gamespot.com/games/sonic-advance/,Sonic Advance,"Feb 3, 2002","Android, Game Boy Advance, N-Gage","It's ultimately a satisfying experience thanks to a mix of classic Sonic 2D gameplay, a familiar cast of characters, and new technology.",Sonic Team,"Sega, THQ, Gradiente","2D, Action, Platformer",Everyone
https://www.gamespot.com/games/american-idol/,American Idol,"Nov 11, 2003","Game Boy Advance, Mobile, PC, PlayStation 2","If you want a good rhythm game, look elsewhere. And if you want American Idol, just go watch the show.","Mobius Entertainment, Mobliss, Hothouse Creations","Codemasters, Mobliss",Music/Rhythm,Everyone
https://www.gamespot.com/games/korea-forgotten-conflict/,Korea: Forgotten Conflict,"Nov 17, 2003",PC,"It's an admirable effort to make a Commandos-style game about the Korean War, but Forgotten Conflict suffers from bugs, bad AI, and some frustrating gameplay.",Plastic Reality,"Cenega Publishing, Frogster Interactive","Strategy, Real-Time",Teen
https://www.gamespot.com/games/fatal-frame-ii-crimson-butterfly/,Fatal Frame II: Crimson Butterfly,"Dec 10, 2003","PlayStation 2, Xbox","Fatal Frame II: Crimson Butterfly may be light on challenge, but it's still rich in great, dark atmosphere.",Tecmo,"Ubisoft, Tecmo, SCEA, Microsoft Game Studios","3D, Action, Adventure, Survival",Mature
https://www.gamespot.com/games/ssx-3/,SSX 3,"Oct 20, 2003","Game Boy Advance, GameCube, Gizmondo, PlayStation 2, Xbox",SSX 3 delivers a rush like few racing games or action sports games have ever achieved.,"Visual Impact, EA Canada, Exient Entertainment","EA Sports Big, Electronic Arts","Snowboarding/Skiing, Sports",Everyone
https://www.gamespot.com/games/teenage-mutant-ninja-turtles-2003/,Teenage Mutant Ninja Turtles (2003),"Oct 21, 2003","GameCube, PC, PlayStation 2, Xbox","Teenage Mutant Ninja Turtles doesn't wear its nostalgic aspects particularly well, and the remaining components simply don't make for a very entertaining experience.","Konami, KCE Studios",Konami,"Beat-'Em-Up, Action, 3D",Everyone
https://www.gamespot.com/games/prince-of-persia-the-sands-of-time/,Prince of Persia: The Sands of Time,"Oct 28, 2003","Game Boy Advance, GameCube, PC, PlayStation 2, PlayStation 3, Xbox","Prince of Persia: The Sands of Time can be recommended wholeheartedly. It looks fantastic and features responsive controls, some original play mechanics, a good story, and plenty of thrilling adventure.","Ubisoft Montreal, Ubisoft","Ubisoft, ak tronic, Sold Out Software","Action, Adventure",Teen
https://www.gamespot.com/games/rayman-3/,Rayman 3,"Mar 4, 2003","Game Boy Advance, Mobile, N-Gage","Rayman 3 proves to be one of the N-Gage's best games so far, simply by virtue of the fact that it provides a fun experience without too many caveats.","Ubisoft, Gameloft","Ubisoft, Gameloft","2D, Platformer, Action",Everyone
https://www.gamespot.com/games/the-sims-bustin-out/,The Sims Bustin' Out,"Dec 15, 2003","Game Boy Advance, GameCube, N-Gage, PlayStation 2, Xbox","The Sims Bustin' Out makes good, solid improvements over its predecessor and stands on its own as a great version of The Sims for consoles.","Griptonite Games, Maxis, Ideaworks3D","EA Games, Electronic Arts",Simulation,Teen
https://www.gamespot.com/games/i-ninja/,I-Ninja,"Nov 18, 2003","GameCube, PC, PlayStation 2, Xbox",I-Ninja is a short but well-crafted third-person action game with a surprising variety of gameplay.,Argonaut Games,"Namco, SCEE","Action, Platformer, 3D",Teen
https://www.gamespot.com/games/rayman-3/,Rayman 3,"Mar 4, 2003","Game Boy Advance, Mobile, N-Gage","Rayman 3 proves to be one of the N-Gage's best games so far, simply by virtue of the fact that it provides a fun experience without too many caveats.","Ubisoft, Gameloft","Ubisoft, Gameloft","Action, 2D, Platformer",Everyone
https://www.gamespot.com/games/pokemon-ruby-version/,Pokemon Ruby / Sapphire / Emerald Version,"Mar 19, 2003","e-Reader, Game Boy Advance","Pokemon fans will be in for exactly what they want, while new players now have the perfect opportunity to see what this unusual and likeable series is all about.","Nintendo, Game Freak","Nintendo, The Pokemon Company","Role-Playing, Management",Everyone
https://www.gamespot.com/games/gekido-advance-kintaros-revenge/,Gekido Advance: Kintaro's Revenge,"Nov 25, 2003","Game Boy Advance, Nintendo Switch, PC, PlayStation 4, Xbox One","In a lot of ways, Gekido Advance: Kintaro's Revenge feels less like a commercial product and more like a fan-made tribute to the genre of 2D beat-'em-ups.",Naps Team,"Zoo Digital Publishing, Rainy Frog, Naps Team, Red Art Games","Beat-'Em-Up, Action, 2D",Teen
https://www.gamespot.com/games/harvest-moon-friends-of-mineral-town/,Harvest Moon: Friends of Mineral Town,"Nov 17, 2003",Game Boy Advance,"Harvest Moon: Friends of Mineral Town packages farming, fishing, cooking, and dating together into a single satisfying game.",TOSE,"Natsume, Ubisoft, Victor Interactive Software","Strategy, Management",Everyone
https://www.gamespot.com/games/goblin-commander-unleash-the-horde/,Goblin Commander: Unleash the Horde,"Nov 11, 2003","GameCube, PlayStation 2, Xbox",Console owners starved for a real-time strategy game should find Goblin Commander to be a worthwhile experience.,Jaleco Entertainment,Jaleco Entertainment,"Strategy, Real-Time",Teen
https://www.gamespot.com/games/goblin-commander-unleash-the-horde/,Goblin Commander: Unleash the Horde,"Nov 11, 2003","GameCube, PlayStation 2, Xbox",Console owners starved for a real-time strategy game should find Goblin Commander to be a worthwhile experience.,Jaleco Entertainment,Jaleco Entertainment,"Strategy, Real-Time",Teen
https://www.gamespot.com/games/desert-thunder/,Desert Thunder,"Nov 18, 2003",PC,"If you're hell-bent on seeing a bunch of explosions, you'll find some things to like about Desert Thunder. If you're looking for anything more substantial, look elsewhere.",Brainbox Games,"KISS Ltd., Groove Games",Simulation,Teen
https://www.gamespot.com/games/virtua-tennis/,Virtua Tennis,2000,"Arcade Games, Dreamcast, Game Boy Advance, N-Gage, PC",Tennis fans should be in heaven after playing Virtua Tennis.,"Sega, Hitmaker, Altron, Strangelite","Sega, THQ, Nokia, Activision Value, Xplosiv, Empire Interactive","Tennis, Sports",Everyone
https://www.gamespot.com/games/mission-impossible-operation-surma/,Mission: Impossible: Operation Surma,"Dec 2, 2003","Game Boy Advance, GameCube, PlayStation 2, Xbox","Operation Surma takes no big chances with the stealth genre's rules, but it's a well-made and entertaining game all the same.","M4 Limited, Paradigm Entertainment",Atari SA,"Adventure, Action",Teen
https://www.gamespot.com/games/mission-impossible-operation-surma/,Mission: Impossible: Operation Surma,"Dec 2, 2003","Game Boy Advance, GameCube, PlayStation 2, Xbox","Operation Surma takes no big chances with the stealth genre's rules, but it's a well-made and entertaining game all the same.","M4 Limited, Paradigm Entertainment",Atari SA,"Adventure, Action",Teen
https://www.gamespot.com/games/magic-the-gathering-battlegrounds/,Magic: The Gathering - Battlegrounds,"Nov 18, 2003","PC, Xbox","Magic: The Gathering - Battlegrounds could have benefited from a better interface, but at its core, it's still a decent game.",Secret Level,Atari SA,"Strategy, Real-Time",Teen
https://www.gamespot.com/games/r-racing-evolution/,R: Racing Evolution,"Dec 9, 2003","GameCube, PlayStation 2, Xbox","R attempts to deliver some simulation-styled thrills, but the driving physics and options simply aren't up to snuff when compared to other, better games.",Namco,"Electronic Arts, Namco","Driving/Racing, Simulation",Teen
https://www.gamespot.com/games/r-racing-evolution/,R: Racing Evolution,"Dec 9, 2003","GameCube, PlayStation 2, Xbox","R attempts to deliver some simulation-styled thrills, but the driving physics and options simply aren't up to snuff when compared to other, better games.",Namco,"Electronic Arts, Namco","Driving/Racing, Simulation",Teen
https://www.gamespot.com/games/r-racing-evolution/,R: Racing Evolution,"Dec 9, 2003","GameCube, PlayStation 2, Xbox","R attempts to deliver some simulation-styled thrills, but the driving physics and options simply aren't up to snuff when compared to other, better games.",Namco,"Electronic Arts, Namco","Driving/Racing, Simulation",Teen
https://www.gamespot.com/games/the-lord-of-the-rings-the-return-of-the-king/,The Lord of the Rings: The Return of the King,"Oct 31, 2003","Game Boy Advance, GameCube, Macintosh, PC, PlayStation 2, Xbox","It's a relatively simple action game at heart, but a solid combat system and some extremely intense and cinematic levels make The Return of the King deserving of its name.","Griptonite Games, Hypnos Entertainment, Beenox, EA Games, EA Redwood Shores","EA Games, Electronic Arts, Aspyr, ak tronic","Role-Playing, Action",Teen
https://www.gamespot.com/games/silent-hill-3/,Silent Hill 3,"Aug 5, 2003","PC, PlayStation 2","The story, characters, and production values make Silent Hill 3 a worthy addition to the series.",KCET,Konami,"Survival, 3D, Action, Adventure",Mature
https://www.gamespot.com/games/prince-of-persia-the-sands-of-time/,Prince of Persia: The Sands of Time,"Oct 28, 2003","Game Boy Advance, GameCube, PC, PlayStation 2, PlayStation 3, Xbox","Prince of Persia: The Sands of Time can be recommended wholeheartedly. It looks fantastic and features responsive controls, some original play mechanics, a good story, and plenty of thrilling adventure.","Ubisoft Montreal, Ubisoft","Ubisoft, ak tronic, Sold Out Software","Action, Adventure",Teen
https://www.gamespot.com/games/prince-of-persia-the-sands-of-time/,Prince of Persia: The Sands of Time,"Oct 28, 2003","Game Boy Advance, GameCube, PC, PlayStation 2, PlayStation 3, Xbox","Prince of Persia: The Sands of Time can be recommended wholeheartedly. It looks fantastic and features responsive controls, some original play mechanics, a good story, and plenty of thrilling adventure.","Ubisoft Montreal, Ubisoft","Ubisoft, ak tronic, Sold Out Software","Action, Adventure",Teen
https://www.gamespot.com/games/prince-of-persia-the-sands-of-time/,Prince of Persia: The Sands of Time,"Oct 28, 2003","Game Boy Advance, GameCube, PC, PlayStation 2, PlayStation 3, Xbox","Prince of Persia: The Sands of Time can be recommended wholeheartedly. It looks fantastic and features responsive controls, some original play mechanics, a good story, and plenty of thrilling adventure.","Ubisoft Montreal, Ubisoft","Ubisoft, ak tronic, Sold Out Software","Action, Adventure",Teen
https://www.gamespot.com/games/kya-dark-lineage/,Kya: Dark Lineage,"Nov 18, 2003",PlayStation 2,"Kya is a top-notch production from top to bottom, and the experience of playing it is surely worth the time of any 3D action adventure fan.",Eden Studios,Atari SA,"Adventure, Action",Teen
https://www.gamespot.com/games/wildlife-park/,Wildlife Park,"Nov 14, 2003","Macintosh, PC","It may have lions and tigers and bears, but don't bother. Wildlife Park is a lackluster imitation in the already crowded theme park genre.",B-Alive,"B-Alive, Encore Software, Inc.","Strategy, Management",Everyone
https://www.gamespot.com/games/disneys-the-haunted-mansion/,Disney's The Haunted Mansion,"Oct 14, 2003","GameCube, PlayStation 2, Xbox","The Haunted Mansion is built on solid, fun gameplay that is easily accessible to novice gamers but still offers an ample amount of challenge to keep veterans interested.",High Voltage Software,"TDK Mediactive, Take-Two Interactive, Yuke's","Action, Adventure",Teen
https://www.gamespot.com/games/neverwinter-nights/,Neverwinter Nights,"Jun 16, 2002","Android, iOS (iPhone/iPad), Linux, Macintosh, Nintendo Switch, PC, PlayStation 4, Xbox One","Neverwinter Nights is one of those exceedingly rare games that has a lot to offer virtually everyone, even if they aren't already into RPGs.","Beamdog, Overhaul Games, Ossian Studios, BioWare, Silverstring Media Inc.","Beamdog, Overhaul Games, MacSoft, Skybound LLC, Atari SA, Sold Out Software, Infogrames, Beijing Rongbao Electronic, Sega, ak tronic, Mastertronic",Role-Playing,Mature
https://www.gamespot.com/games/gotcha-force/,Gotcha Force,"Dec 3, 2003",GameCube,"Gotcha Force crutches itself far too heavily on brainless, clunky, and spastic action that doesn't so much entertain as it bewilders.",Capcom,Capcom,"Shooter, Third-Person, 3D, Action",Everyone
https://www.gamespot.com/games/armed-and-dangerous/,Armed and Dangerous,"Dec 2, 2003","PC, Xbox","Armed and Dangerous is a good game, but toward the end of it, you'll likely be far more interested in seeing how the story ends--and the jokes it tells along the way--than in its gameplay.",Planet Moon Studios,LucasArts,"Action, Shooter, Third-Person, 3D",Teen
https://www.gamespot.com/games/lowrider/,Lowrider,"Nov 20, 2003",PlayStation 2,"Despite its lack of polish or depth in just about every facet of its execution, Lowrider has a lot of heart and is notable for at least trying something new.",Pacific Century Cyber Works,"Pacific Century Cyber Works, Jaleco Entertainment",Music/Rhythm,Teen
https://www.gamespot.com/games/dead-to-rights/,Dead to Rights,"Aug 19, 2002","Game Boy Advance, GameCube, PC, PlayStation 2, Xbox","If you've ever wondered what it might feel like to be the lone action hero up against a ridiculous number of enemies, this game is about as close as you'll get.","Torus Games, Namco","Zoo Digital Publishing, Namco, Electronic Arts, Hip Games, Bandai Namco Games","Action, Shooter, Third-Person, 3D",Mature
https://www.gamespot.com/games/lords-of-everquest/,Lords of EverQuest,"Dec 1, 2003",PC,"Real-time strategy fans could easily find 2-year-old games that play, sound, and look much better than this one.",Rapid Eye Entertainment,Sony Online Entertainment,"Strategy, Real-Time",Teen
https://www.gamespot.com/games/victoria-an-empire-under-the-sun/,Victoria: An Empire Under the Sun,"Nov 18, 2003","Macintosh, PC",Victoria is so overwhelming and complex that you might feel as if you'd been hit by a locomotive.,Paradox Development Studio,"Virtual Programming, CyberFront, PAN Vision AB, Strategy First","Real-Time, Strategy",Everyone
https://www.gamespot.com/games/max-payne-2-the-fall-of-max-payne/,Max Payne 2: The Fall of Max Payne,"Oct 14, 2003","PC, PlayStation 2, Xbox","Max Payne 2 is just a remarkable production, and what it lacks in length or volume it more than makes up for in quality and density.","Remedy Entertainment, Rockstar Vienna","Rockstar Games, ak tronic","3D, Action, Shooter, Third-Person",Mature
https://www.gamespot.com/games/hot-wheels-world-race/,Hot Wheels: World Race,"Oct 29, 2003","Game Boy Advance, GameCube, PC, PlayStation 2",This arcade-style racer will let you race Hot Wheels cars on futuristic tracks.,"Climax Group, THQ",THQ,"Driving/Racing, Arcade",Everyone
https://www.gamespot.com/games/xiii/,XIII,"Nov 18, 2003","GameCube, Macintosh, Mobile, Nintendo Switch, PC, PlayStation 2, PlayStation 4, Xbox, Xbox One","XIII has a unique and potentially interesting premise, but the game doesn't really differentiate itself from the wide array of other first-person shooters on the market.","Ubisoft Paris, Zonic, PlayMagic Ltd, Gameloft, Southend Interactive","Ubisoft, Feral Interactive, Microids, Gameloft, ak tronic, Marvelous","Action, First-Person, Shooter, 3D",Mature
https://www.gamespot.com/games/ncaa-final-four-2004/,NCAA Final Four 2004,"Nov 11, 2003",PlayStation 2,"Final Four 2004 is, without a doubt, the worst basketball game released this year, college or pro.",989 Sports,SCEA,"Team-Based, Basketball, Simulation, Sports",Everyone
https://www.gamespot.com/games/dragon-ball-z-budokai-2/,Dragon Ball Z: Budokai 2,"Dec 4, 2003","GameCube, PlayStation 2","The improved visuals are nice, and some of the additions made to the fighting system are fun, but Budokai 2 still comes out as an underwhelming sequel.","Pyramid, Dimps Corporation","Bandai, Atari SA","Fighting, Action, 3D",Teen
https://www.gamespot.com/games/sword-of-mana/,Sword of Mana,"Dec 1, 2003",Game Boy Advance,"For a remake of a 12-year-old Game Boy game, Sword of Mana does a respectable job of being new and fun.",Brownie Brown,"Square Enix, Nintendo","Action, Role-Playing",Everyone
https://www.gamespot.com/games/battlestar-galactica-2003/,Battlestar Galactica (2003),"Oct 28, 2003","PlayStation 2, Xbox","Battlestar Galactica puts forth a far more enjoyable effort than your average licensed game, but unfortunately, there are still many problems to be found within.",Warthog,Universal Interactive,Simulation,Teen
https://www.gamespot.com/games/battlestar-galactica-2003/,Battlestar Galactica (2003),"Oct 28, 2003","PlayStation 2, Xbox","Battlestar Galactica puts forth a far more enjoyable effort than your average licensed game, but unfortunately, there are still many problems to be found within.",Warthog,Universal Interactive,Simulation,Teen
https://www.gamespot.com/games/beyond-good-and-evil/,Beyond Good & Evil,"Nov 11, 2003","GameCube, PC, PlayStation 2, PlayStation 3, Xbox, Xbox 360","While the game feels pretty short, its interesting premise and impressive presentation pick up the slack and make Beyond Good & Evil a game well worth playing.","Ubisoft Montpellier, Ubisoft, Ubisoft Milan","Ubisoft, ak tronic, SCEI","Action, Adventure",Teen
https://www.gamespot.com/games/1080-avalanche/,1080: Avalanche,"Dec 1, 2003",GameCube,"1080 Avalanche delivers a sometimes thrilling sensation of speed and features a number of nice touches not found in other snowboarding games, but it has very limited lasting value.",Nintendo,Nintendo,"Sports, Snowboarding/Skiing",Everyone
https://www.gamespot.com/games/disciples-ii-dark-prophecy/,Disciples II: Dark Prophecy,"Jan 22, 2002",PC,"The game's unique style and great gameplay, with its distilled strategic and tactical elements, makes for a very enjoyable experience--one that can last you for a very long time.",Strategy First,"Strategy First, Mindscape Inc.","Strategy, Turn-Based",Teen
https://www.gamespot.com/games/armed-and-dangerous/,Armed and Dangerous,"Dec 2, 2003","PC, Xbox","Armed and Dangerous is a good game, but toward the end of it, you'll likely be far more interested in seeing how the story ends--and the jokes it tells along the way--than in its gameplay.",Planet Moon Studios,LucasArts,"Action, Shooter, Third-Person, 3D",Teen
https://www.gamespot.com/games/monster-rancher-4/,Monster Rancher 4,"Nov 13, 2003",PlayStation 2,"Monster Rancher 4 will please fans of the series, but won't do much for players unfamiliar with the previous games.",Tecmo,Tecmo,Strategy,Everyone
https://www.gamespot.com/games/deus-ex-invisible-war/,Deus Ex: Invisible War,"Dec 2, 2003","PC, Xbox","Deus Ex: Invisible War can be highly rewarding, as long as you're willing to look past some problems along the way.",Ion Storm,"Eidos Interactive, Mastertronic, ak tronic, Sold Out Software","Adventure, Action",Mature
https://www.gamespot.com/games/tony-hawks-underground/,Tony Hawk's Underground,"Oct 27, 2003","Game Boy Advance, GameCube, Mobile, PC, PlayStation 2, Xbox","While the classic Tony Hawk gameplay is still fantastic after all this time, the new story mode doesn't make as dramatic of a change as it probably could have.","Vicarious Visions, Neversoft Entertainment, Beenox","Activision, Jamdat Mobile, Microsoft Game Studios","Sports, Skateboarding/Skating",Teen
https://www.gamespot.com/games/i-ninja/,I-Ninja,"Nov 18, 2003","GameCube, PC, PlayStation 2, Xbox",I-Ninja is a short but well-crafted third-person action game with a surprising variety of gameplay.,Argonaut Games,"Namco, SCEE","Platformer, 3D, Action",Teen
https://www.gamespot.com/games/deus-ex-invisible-war/,Deus Ex: Invisible War,"Dec 2, 2003","PC, Xbox","Deus Ex: Invisible War can be highly rewarding, as long as you're willing to look past some problems along the way.",Ion Storm,"Sold Out Software, Eidos Interactive, ak tronic, Mastertronic","Action, Adventure",Mature
https://www.gamespot.com/games/auto-modellista/,Auto Modellista,"Mar 25, 2003","GameCube, PlayStation 2, Xbox","Auto Modellista has a fantastic look, but its gameplay unsuccessfully tries to straddle the line between simulation-style tuning options and arcade-style handling and collision physics.",Capcom,Capcom,"Arcade, Driving/Racing",Everyone
https://www.gamespot.com/games/magic-the-gathering-battlegrounds/,Magic: The Gathering - Battlegrounds,"Nov 18, 2003","PC, Xbox","Magic: The Gathering - Battlegrounds could have benefited from a better interface, but at its core, it's still a decent game.",Secret Level,Atari SA,"Strategy, Real-Time",Teen
https://www.gamespot.com/games/warhammer-40-000-fire-warrior/,"Warhammer 40,000: Fire Warrior","Nov 17, 2003","PC, PlayStation 2","Warhammer 40,000: Fire Warrior has exchanged all of the depth and dynamism of the Games Workshop franchise for a shooter-by-numbers approach.",Kuju Entertainment,"THQ, Focus Multimedia","First-Person, Shooter, 3D, Action",Mature
https://www.gamespot.com/games/riven-the-sequel-to-myst/,Riven: The Sequel to Myst,"Oct 31, 1997","iOS (iPhone/iPad), Macintosh, PC, PlayStation, Saturn","It's a leisurely paced, all-encompassing, mentally challenging experience. If you enjoyed Myst, you'll thoroughly enjoy Riven.","Cyan Worlds, SunSoft","Cyan Worlds, SunSoft, Broderbund, Ubisoft, Tec Toy, Red Orb Entertainment, Acclaim, Enix Corporation, Sega","3D, Adventure, First-Person",Kids to Adults
https://www.gamespot.com/games/bloody-roar-4/,Bloody Roar 4,"Nov 11, 2003",PlayStation 2,Bloody Roar 4 is a predictable follow-up to a series that's never aimed particularly high.,Eighting,"Konami, Hudson, AK Communications","3D, Fighting, Action",Mature
https://www.gamespot.com/games/whiplash/,Whiplash,"Nov 18, 2003","PlayStation 2, Xbox","Humor is the only thing Whiplash seems to really nail, and chuckles alone aren't enough to carry an entire game.",Crystal Dynamics,Eidos Interactive,"3D, Action, Platformer",Teen
https://www.gamespot.com/games/whiplash/,Whiplash,"Nov 18, 2003","PlayStation 2, Xbox","Humor is the only thing Whiplash seems to really nail, and chuckles alone aren't enough to carry an entire game.",Crystal Dynamics,Eidos Interactive,"Action, Platformer, 3D",Teen
https://www.gamespot.com/games/drake-of-the-99-dragons/,Drake of the 99 Dragons,"Nov 3, 2003","PC, Xbox",To simply call Drake bad would be a major understatement.,Idol FX,Majesco Games,"Third-Person, 3D, Action, Shooter",Teen
https://www.gamespot.com/games/fifa-soccer-2004/,FIFA Soccer 2004,"Nov 4, 2003","Game Boy Advance, GameCube, N-Gage, PC, PlayStation, PlayStation 2, Xbox",FIFA Soccer 2004 is undoubtedly EA Sports' most realistic soccer game to date and also manages to be both enjoyable and challenging.,"Exient Entertainment, EA Canada","EA Sports, Electronic Arts, ak tronic","Sports, Team-Based, Simulation, Soccer",Everyone
https://www.gamespot.com/games/spy-hunter-2/,Spy Hunter 2,"Nov 24, 2003","PlayStation 2, Xbox","Spy Hunter 2 is short, unbalanced, and somewhat unattractive.","Angel Studios, Midway",Midway,"Arcade, Driving/Racing",Teen
https://www.gamespot.com/games/warhammer-40-000-fire-warrior/,"Warhammer 40,000: Fire Warrior","Nov 17, 2003","PC, PlayStation 2","Warhammer 40,000: Fire Warrior has exchanged all of the depth and dynamism of the Games Workshop franchise for a shooter-by-numbers approach.",Kuju Entertainment,"THQ, Focus Multimedia","Action, First-Person, Shooter, 3D",Mature
https://www.gamespot.com/games/medal-of-honor-infiltrator/,Medal of Honor: Infiltrator,"Nov 17, 2003",Game Boy Advance,Medal of Honor Infiltrator is a fun mission-based shoot-'em-up that's similar in style to old-school arcade games like Commando and Frontline.,Netherock Ltd.,"Electronic Arts, EA Games","Action, Shooter, Third-Person, 3D",Teen
https://www.gamespot.com/games/spy-hunter-2/,Spy Hunter 2,"Nov 24, 2003","PlayStation 2, Xbox","Spy Hunter 2 is short, unbalanced, and somewhat unattractive.","Angel Studios, Midway",Midway,"Arcade, Driving/Racing",Teen
https://www.gamespot.com/games/spawn-armageddon/,Spawn: Armageddon,"Nov 21, 2003","GameCube, PlayStation 2, Xbox",Spawn: Armageddon is a mediocre action game carried only by its license.,Point of View,"Namco, Electronic Arts","Action, Adventure",Mature
https://www.gamespot.com/games/spawn-armageddon/,Spawn: Armageddon,"Nov 21, 2003","GameCube, PlayStation 2, Xbox",Spawn: Armageddon is a mediocre action game carried only by its license.,Point of View,"Namco, Electronic Arts","Action, Adventure",Mature
https://www.gamespot.com/games/spawn-armageddon/,Spawn: Armageddon,"Nov 21, 2003","GameCube, PlayStation 2, Xbox",Spawn: Armageddon is a mediocre action game carried only by its license.,Point of View,"Namco, Electronic Arts","Action, Adventure",Mature
https://www.gamespot.com/games/crash-nitro-kart/,Crash Nitro Kart,"Nov 11, 2003","Game Boy Advance, GameCube, Mobile, N-Gage, PlayStation 2, Xbox","Crash Nitro Kart is the best option to come along in a long while, and it's a totally respectable kart-racing game on its own, regardless of how derivative it may be.","Vicarious Visions, I-Play, VU Games","Universal Interactive, Konami, I-Play, Nokia, VU Games","Driving/Racing, Arcade",Everyone
